industry,IndustryName,MediaTypeID,MediaType,ym,exp,y
B2,insurance & real estate,6,Network Radio,2011.91666666667,100,2011
B2,insurance & real estate,6,Network Radio,2012.16666666667,720,2012
B2,insurance & real estate,6,Network Radio,2012.66666666667,1882,2012
B2,insurance & real estate,6,Network Radio,2012.75,339,2012
B2,insurance & real estate,6,Network Radio,2013.16666666667,225,2013
B2,insurance & real estate,6,Network Radio,2013.25,500,2013
B2,insurance & real estate,6,Network Radio,2013.41666666667,1464,2013
B2,insurance & real estate,6,Network Radio,2013.58333333333,425,2013
B2,insurance & real estate,6,Network Radio,2013.66666666667,500,2013
B2,insurance & real estate,6,Network Radio,2013.83333333333,200,2013
B2,insurance & real estate,6,Network Radio,2013.91666666667,1515,2013
B2,insurance & real estate,6,Network Radio,2014,690,2014
B2,insurance & real estate,6,Network Radio,2014.08333333333,925,2014
B2,insurance & real estate,6,Network Radio,2014.16666666667,300,2014
B2,insurance & real estate,6,Network Radio,2014.25,600,2014
B2,insurance & real estate,6,Network Radio,2014.66666666667,480,2014
B2,insurance & real estate,6,Network Radio,2014.91666666667,200,2014
B2,insurance & real estate,6,Network Radio,2015.08333333333,700,2015
B2,insurance & real estate,6,Network Radio,2015.25,600,2015
B2,insurance & real estate,6,Network Radio,2015.33333333333,52,2015
B2,insurance & real estate,6,Network Radio,2015.41666666667,52,2015
B2,insurance & real estate,6,Network Radio,2015.58333333333,1135,2015
B2,insurance & real estate,6,Network Radio,2015.66666666667,905,2015
B2,insurance & real estate,6,Network Radio,2015.75,360,2015
B2,insurance & real estate,7,National Magazine,2010,8258765,2010
B2,insurance & real estate,7,National Magazine,2010.08333333333,14426086,2010
B2,insurance & real estate,7,National Magazine,2010.16666666667,17456196,2010
B2,insurance & real estate,7,National Magazine,2010.25,13850086,2010
B2,insurance & real estate,7,National Magazine,2010.33333333333,19475491,2010
B2,insurance & real estate,7,National Magazine,2010.41666666667,14662079,2010
B2,insurance & real estate,7,National Magazine,2010.5,12584165,2010
B2,insurance & real estate,7,National Magazine,2010.58333333333,11760578,2010
B2,insurance & real estate,7,National Magazine,2010.66666666667,15770670,2010
B2,insurance & real estate,7,National Magazine,2010.75,23412146,2010
B2,insurance & real estate,7,National Magazine,2010.83333333333,22930860,2010
B2,insurance & real estate,7,National Magazine,2010.91666666667,20642696,2010
B2,insurance & real estate,7,National Magazine,2011,11631231,2011
B2,insurance & real estate,7,National Magazine,2011.08333333333,16141050,2011
B2,insurance & real estate,7,National Magazine,2011.16666666667,18368986,2011
B2,insurance & real estate,7,National Magazine,2011.25,24416921,2011
B2,insurance & real estate,7,National Magazine,2011.33333333333,27591399,2011
B2,insurance & real estate,7,National Magazine,2011.41666666667,24281907,2011
B2,insurance & real estate,7,National Magazine,2011.5,15857071,2011
B2,insurance & real estate,7,National Magazine,2011.58333333333,16752733,2011
B2,insurance & real estate,7,National Magazine,2011.66666666667,23103673,2011
B2,insurance & real estate,7,National Magazine,2011.75,27906250,2011
B2,insurance & real estate,7,National Magazine,2011.83333333333,25196882,2011
B2,insurance & real estate,7,National Magazine,2011.91666666667,17700404,2011
B2,insurance & real estate,7,National Magazine,2012,9777807,2012
B2,insurance & real estate,7,National Magazine,2012.08333333333,22547805,2012
B2,insurance & real estate,7,National Magazine,2012.16666666667,23696790,2012
B2,insurance & real estate,7,National Magazine,2012.25,28315587,2012
B2,insurance & real estate,7,National Magazine,2012.33333333333,28676145,2012
B2,insurance & real estate,7,National Magazine,2012.41666666667,31697114,2012
B2,insurance & real estate,7,National Magazine,2012.5,25047127,2012
B2,insurance & real estate,7,National Magazine,2012.58333333333,18723910,2012
B2,insurance & real estate,7,National Magazine,2012.66666666667,27280315,2012
B2,insurance & real estate,7,National Magazine,2012.75,32748312,2012
B2,insurance & real estate,7,National Magazine,2012.83333333333,26894855,2012
B2,insurance & real estate,7,National Magazine,2012.91666666667,19763828,2012
B2,insurance & real estate,7,National Magazine,2013,13797306,2013
B2,insurance & real estate,7,National Magazine,2013.08333333333,23056800,2013
B2,insurance & real estate,7,National Magazine,2013.16666666667,27382028,2013
B2,insurance & real estate,7,National Magazine,2013.25,29095656,2013
B2,insurance & real estate,7,National Magazine,2013.33333333333,30348820,2013
B2,insurance & real estate,7,National Magazine,2013.41666666667,29129828,2013
B2,insurance & real estate,7,National Magazine,2013.5,25560011,2013
B2,insurance & real estate,7,National Magazine,2013.58333333333,22064397,2013
B2,insurance & real estate,7,National Magazine,2013.66666666667,41288379,2013
B2,insurance & real estate,7,National Magazine,2013.75,33606550,2013
B2,insurance & real estate,7,National Magazine,2013.83333333333,27390882,2013
B2,insurance & real estate,7,National Magazine,2013.91666666667,24734836,2013
B2,insurance & real estate,7,National Magazine,2014,15492243,2014
B2,insurance & real estate,7,National Magazine,2014.08333333333,27361266,2014
B2,insurance & real estate,7,National Magazine,2014.16666666667,29778067,2014
B2,insurance & real estate,7,National Magazine,2014.25,31774300,2014
B2,insurance & real estate,7,National Magazine,2014.33333333333,30951881,2014
B2,insurance & real estate,7,National Magazine,2014.41666666667,35286468,2014
B2,insurance & real estate,7,National Magazine,2014.5,31550446,2014
B2,insurance & real estate,7,National Magazine,2014.58333333333,17860167,2014
B2,insurance & real estate,7,National Magazine,2014.66666666667,29948343,2014
B2,insurance & real estate,7,National Magazine,2014.75,33863703,2014
B2,insurance & real estate,7,National Magazine,2014.83333333333,28881649,2014
B2,insurance & real estate,7,National Magazine,2014.91666666667,27461690,2014
B2,insurance & real estate,7,National Magazine,2015,15839616,2015
B2,insurance & real estate,7,National Magazine,2015.08333333333,24980063,2015
B2,insurance & real estate,7,National Magazine,2015.16666666667,27573200,2015
B2,insurance & real estate,7,National Magazine,2015.25,24873023,2015
B2,insurance & real estate,7,National Magazine,2015.33333333333,27948267,2015
B2,insurance & real estate,7,National Magazine,2015.41666666667,31474243,2015
B2,insurance & real estate,7,National Magazine,2015.5,23205871,2015
B2,insurance & real estate,7,National Magazine,2015.58333333333,26423459,2015
B2,insurance & real estate,7,National Magazine,2015.66666666667,33804509,2015
B2,insurance & real estate,7,National Magazine,2015.75,34466305,2015
B2,insurance & real estate,7,National Magazine,2015.83333333333,30964837,2015
B2,insurance & real estate,7,National Magazine,2015.91666666667,25151494,2015
B2,insurance & real estate,8,Local Magazine,2010,1221010,2010
B2,insurance & real estate,8,Local Magazine,2010.08333333333,1472460,2010
B2,insurance & real estate,8,Local Magazine,2010.16666666667,2699797,2010
B2,insurance & real estate,8,Local Magazine,2010.25,2579150,2010
B2,insurance & real estate,8,Local Magazine,2010.33333333333,2563093,2010
B2,insurance & real estate,8,Local Magazine,2010.41666666667,2673958,2010
B2,insurance & real estate,8,Local Magazine,2010.5,2349251,2010
B2,insurance & real estate,8,Local Magazine,2010.58333333333,2170779,2010
B2,insurance & real estate,8,Local Magazine,2010.66666666667,2243548,2010
B2,insurance & real estate,8,Local Magazine,2010.75,2629575,2010
B2,insurance & real estate,8,Local Magazine,2010.83333333333,2204818,2010
B2,insurance & real estate,8,Local Magazine,2010.91666666667,1584811,2010
B2,insurance & real estate,8,Local Magazine,2011,1690434,2011
B2,insurance & real estate,8,Local Magazine,2011.08333333333,1752456,2011
B2,insurance & real estate,8,Local Magazine,2011.16666666667,2376988,2011
B2,insurance & real estate,8,Local Magazine,2011.25,3191379,2011
B2,insurance & real estate,8,Local Magazine,2011.33333333333,2493574,2011
B2,insurance & real estate,8,Local Magazine,2011.41666666667,2194618,2011
B2,insurance & real estate,8,Local Magazine,2011.5,2050886,2011
B2,insurance & real estate,8,Local Magazine,2011.58333333333,2407408,2011
B2,insurance & real estate,8,Local Magazine,2011.66666666667,3000405,2011
B2,insurance & real estate,8,Local Magazine,2011.75,2753544,2011
B2,insurance & real estate,8,Local Magazine,2011.83333333333,2695207,2011
B2,insurance & real estate,8,Local Magazine,2011.91666666667,2419263,2011
B2,insurance & real estate,8,Local Magazine,2012,1721718,2012
B2,insurance & real estate,8,Local Magazine,2012.08333333333,1444084,2012
B2,insurance & real estate,8,Local Magazine,2012.16666666667,3202090,2012
B2,insurance & real estate,8,Local Magazine,2012.25,2656081,2012
B2,insurance & real estate,8,Local Magazine,2012.33333333333,3193037,2012
B2,insurance & real estate,8,Local Magazine,2012.41666666667,2598001,2012
B2,insurance & real estate,8,Local Magazine,2012.5,2765903,2012
B2,insurance & real estate,8,Local Magazine,2012.58333333333,2418501,2012
B2,insurance & real estate,8,Local Magazine,2012.66666666667,2489922,2012
B2,insurance & real estate,8,Local Magazine,2012.75,2432693,2012
B2,insurance & real estate,8,Local Magazine,2012.83333333333,1981903,2012
B2,insurance & real estate,8,Local Magazine,2012.91666666667,1696003,2012
B2,insurance & real estate,8,Local Magazine,2013,1471054,2013
B2,insurance & real estate,8,Local Magazine,2013.08333333333,1517532,2013
B2,insurance & real estate,8,Local Magazine,2013.16666666667,3099047,2013
B2,insurance & real estate,8,Local Magazine,2013.25,3044902,2013
B2,insurance & real estate,8,Local Magazine,2013.33333333333,2487179,2013
B2,insurance & real estate,8,Local Magazine,2013.41666666667,2781916,2013
B2,insurance & real estate,8,Local Magazine,2013.5,3052184,2013
B2,insurance & real estate,8,Local Magazine,2013.58333333333,3104312,2013
B2,insurance & real estate,8,Local Magazine,2013.66666666667,3032392,2013
B2,insurance & real estate,8,Local Magazine,2013.75,2272052,2013
B2,insurance & real estate,8,Local Magazine,2013.83333333333,2553033,2013
B2,insurance & real estate,8,Local Magazine,2013.91666666667,1959514,2013
B2,insurance & real estate,8,Local Magazine,2014,2161102,2014
B2,insurance & real estate,8,Local Magazine,2014.08333333333,1893043,2014
B2,insurance & real estate,8,Local Magazine,2014.16666666667,3297576,2014
B2,insurance & real estate,8,Local Magazine,2014.25,3689356,2014
B2,insurance & real estate,8,Local Magazine,2014.33333333333,2893877,2014
B2,insurance & real estate,8,Local Magazine,2014.41666666667,3071939,2014
B2,insurance & real estate,8,Local Magazine,2014.5,3601609,2014
B2,insurance & real estate,8,Local Magazine,2014.58333333333,3576208,2014
B2,insurance & real estate,8,Local Magazine,2014.66666666667,3364624,2014
B2,insurance & real estate,8,Local Magazine,2014.75,3407684,2014
B2,insurance & real estate,8,Local Magazine,2014.83333333333,3014574,2014
B2,insurance & real estate,8,Local Magazine,2014.91666666667,1977953,2014
B2,insurance & real estate,8,Local Magazine,2015,2323392,2015
B2,insurance & real estate,8,Local Magazine,2015.08333333333,2137125,2015
B2,insurance & real estate,8,Local Magazine,2015.16666666667,3152106,2015
B2,insurance & real estate,8,Local Magazine,2015.25,3479216,2015
B2,insurance & real estate,8,Local Magazine,2015.33333333333,3657146,2015
B2,insurance & real estate,8,Local Magazine,2015.41666666667,3790737,2015
B2,insurance & real estate,8,Local Magazine,2015.5,5610375,2015
B2,insurance & real estate,8,Local Magazine,2015.58333333333,3386801,2015
B2,insurance & real estate,8,Local Magazine,2015.66666666667,3837035,2015
B2,insurance & real estate,8,Local Magazine,2015.75,3265965,2015
B2,insurance & real estate,8,Local Magazine,2015.83333333333,2682182,2015
B2,insurance & real estate,8,Local Magazine,2015.91666666667,2762575,2015
B2,insurance & real estate,9,National Newspaper,2010,1228245,2010
B2,insurance & real estate,9,National Newspaper,2010.08333333333,1432385,2010
B2,insurance & real estate,9,National Newspaper,2010.16666666667,2007047,2010
B2,insurance & real estate,9,National Newspaper,2010.25,2407122,2010
B2,insurance & real estate,9,National Newspaper,2010.33333333333,1936831,2010
B2,insurance & real estate,9,National Newspaper,2010.41666666667,1935360,2010
B2,insurance & real estate,9,National Newspaper,2010.5,1809226,2010
B2,insurance & real estate,9,National Newspaper,2010.58333333333,1751588,2010
B2,insurance & real estate,9,National Newspaper,2010.66666666667,2388814,2010
B2,insurance & real estate,9,National Newspaper,2010.75,1749795,2010
B2,insurance & real estate,9,National Newspaper,2010.83333333333,2382087,2010
B2,insurance & real estate,9,National Newspaper,2010.91666666667,1766310,2010
B2,insurance & real estate,9,National Newspaper,2011,1452746,2011
B2,insurance & real estate,9,National Newspaper,2011.08333333333,1614278,2011
B2,insurance & real estate,9,National Newspaper,2011.16666666667,2384814,2011
B2,insurance & real estate,9,National Newspaper,2011.25,2206970,2011
B2,insurance & real estate,9,National Newspaper,2011.33333333333,1869355,2011
B2,insurance & real estate,9,National Newspaper,2011.41666666667,1672923,2011
B2,insurance & real estate,9,National Newspaper,2011.5,1321196,2011
B2,insurance & real estate,9,National Newspaper,2011.58333333333,1797046,2011
B2,insurance & real estate,9,National Newspaper,2011.66666666667,1959651,2011
B2,insurance & real estate,9,National Newspaper,2011.75,1653363,2011
B2,insurance & real estate,9,National Newspaper,2011.83333333333,3243199,2011
B2,insurance & real estate,9,National Newspaper,2011.91666666667,1325155,2011
B2,insurance & real estate,9,National Newspaper,2012,2048904,2012
B2,insurance & real estate,9,National Newspaper,2012.08333333333,2131331,2012
B2,insurance & real estate,9,National Newspaper,2012.16666666667,3594165,2012
B2,insurance & real estate,9,National Newspaper,2012.25,2848012,2012
B2,insurance & real estate,9,National Newspaper,2012.33333333333,3286758,2012
B2,insurance & real estate,9,National Newspaper,2012.41666666667,2186136,2012
B2,insurance & real estate,9,National Newspaper,2012.5,1378659,2012
B2,insurance & real estate,9,National Newspaper,2012.58333333333,1201848,2012
B2,insurance & real estate,9,National Newspaper,2012.66666666667,2535141,2012
B2,insurance & real estate,9,National Newspaper,2012.75,3206938,2012
B2,insurance & real estate,9,National Newspaper,2012.83333333333,2810151,2012
B2,insurance & real estate,9,National Newspaper,2012.91666666667,3225469,2012
B2,insurance & real estate,9,National Newspaper,2013,1514860,2013
B2,insurance & real estate,9,National Newspaper,2013.08333333333,2851036,2013
B2,insurance & real estate,9,National Newspaper,2013.16666666667,2820028,2013
B2,insurance & real estate,9,National Newspaper,2013.25,3291069,2013
B2,insurance & real estate,9,National Newspaper,2013.33333333333,4001722,2013
B2,insurance & real estate,9,National Newspaper,2013.41666666667,3599777,2013
B2,insurance & real estate,9,National Newspaper,2013.5,1941212,2013
B2,insurance & real estate,9,National Newspaper,2013.58333333333,2516991,2013
B2,insurance & real estate,9,National Newspaper,2013.66666666667,3338909,2013
B2,insurance & real estate,9,National Newspaper,2013.75,3672212,2013
B2,insurance & real estate,9,National Newspaper,2013.83333333333,3924748,2013
B2,insurance & real estate,9,National Newspaper,2013.91666666667,2666190,2013
B2,insurance & real estate,9,National Newspaper,2014,2408593,2014
B2,insurance & real estate,9,National Newspaper,2014.08333333333,2360735,2014
B2,insurance & real estate,9,National Newspaper,2014.16666666667,3214630,2014
B2,insurance & real estate,9,National Newspaper,2014.25,2906082,2014
B2,insurance & real estate,9,National Newspaper,2014.33333333333,2792429,2014
B2,insurance & real estate,9,National Newspaper,2014.41666666667,3235486,2014
B2,insurance & real estate,9,National Newspaper,2014.5,2125753,2014
B2,insurance & real estate,9,National Newspaper,2014.58333333333,1476218,2014
B2,insurance & real estate,9,National Newspaper,2014.66666666667,2280200,2014
B2,insurance & real estate,9,National Newspaper,2014.75,2691665,2014
B2,insurance & real estate,9,National Newspaper,2014.83333333333,1578291,2014
B2,insurance & real estate,9,National Newspaper,2014.91666666667,1908793,2014
B2,insurance & real estate,9,National Newspaper,2015,1896527,2015
B2,insurance & real estate,9,National Newspaper,2015.08333333333,2273439,2015
B2,insurance & real estate,9,National Newspaper,2015.16666666667,3164175,2015
B2,insurance & real estate,9,National Newspaper,2015.25,3210199,2015
B2,insurance & real estate,9,National Newspaper,2015.33333333333,2956307,2015
B2,insurance & real estate,9,National Newspaper,2015.41666666667,2428255,2015
B2,insurance & real estate,9,National Newspaper,2015.5,2182071,2015
B2,insurance & real estate,9,National Newspaper,2015.58333333333,1625484,2015
B2,insurance & real estate,9,National Newspaper,2015.66666666667,1731752,2015
B2,insurance & real estate,9,National Newspaper,2015.75,2608445,2015
B2,insurance & real estate,9,National Newspaper,2015.83333333333,2499566,2015
B2,insurance & real estate,9,National Newspaper,2015.91666666667,1860368,2015
B2,insurance & real estate,10,Local Newspaper,2010,32685874,2010
B2,insurance & real estate,10,Local Newspaper,2010.08333333333,34154073,2010
B2,insurance & real estate,10,Local Newspaper,2010.16666666667,38877318,2010
B2,insurance & real estate,10,Local Newspaper,2010.25,37599424,2010
B2,insurance & real estate,10,Local Newspaper,2010.33333333333,39609259,2010
B2,insurance & real estate,10,Local Newspaper,2010.41666666667,34519125,2010
B2,insurance & real estate,10,Local Newspaper,2010.5,30674683,2010
B2,insurance & real estate,10,Local Newspaper,2010.58333333333,31991126,2010
B2,insurance & real estate,10,Local Newspaper,2010.66666666667,32921981,2010
B2,insurance & real estate,10,Local Newspaper,2010.75,44856942,2010
B2,insurance & real estate,10,Local Newspaper,2010.83333333333,41158989,2010
B2,insurance & real estate,10,Local Newspaper,2010.91666666667,33903459,2010
B2,insurance & real estate,10,Local Newspaper,2011,28517801,2011
B2,insurance & real estate,10,Local Newspaper,2011.08333333333,28574368,2011
B2,insurance & real estate,10,Local Newspaper,2011.16666666667,31005191,2011
B2,insurance & real estate,10,Local Newspaper,2011.25,32659258,2011
B2,insurance & real estate,10,Local Newspaper,2011.33333333333,34546149,2011
B2,insurance & real estate,10,Local Newspaper,2011.41666666667,31275379,2011
B2,insurance & real estate,10,Local Newspaper,2011.5,30514767,2011
B2,insurance & real estate,10,Local Newspaper,2011.58333333333,28009619,2011
B2,insurance & real estate,10,Local Newspaper,2011.66666666667,32977439,2011
B2,insurance & real estate,10,Local Newspaper,2011.75,49588473,2011
B2,insurance & real estate,10,Local Newspaper,2011.83333333333,54891422,2011
B2,insurance & real estate,10,Local Newspaper,2011.91666666667,31251084,2011
B2,insurance & real estate,10,Local Newspaper,2012,29501025,2012
B2,insurance & real estate,10,Local Newspaper,2012.08333333333,31053384,2012
B2,insurance & real estate,10,Local Newspaper,2012.16666666667,35251949,2012
B2,insurance & real estate,10,Local Newspaper,2012.25,36035211,2012
B2,insurance & real estate,10,Local Newspaper,2012.33333333333,31713454,2012
B2,insurance & real estate,10,Local Newspaper,2012.41666666667,30596497,2012
B2,insurance & real estate,10,Local Newspaper,2012.5,41248685,2012
B2,insurance & real estate,10,Local Newspaper,2012.58333333333,27265286,2012
B2,insurance & real estate,10,Local Newspaper,2012.66666666667,33909224,2012
B2,insurance & real estate,10,Local Newspaper,2012.75,42777315,2012
B2,insurance & real estate,10,Local Newspaper,2012.83333333333,41945173,2012
B2,insurance & real estate,10,Local Newspaper,2012.91666666667,31977178,2012
B2,insurance & real estate,10,Local Newspaper,2013,31430211,2013
B2,insurance & real estate,10,Local Newspaper,2013.08333333333,34573700,2013
B2,insurance & real estate,10,Local Newspaper,2013.16666666667,45597451,2013
B2,insurance & real estate,10,Local Newspaper,2013.25,41710029,2013
B2,insurance & real estate,10,Local Newspaper,2013.33333333333,39015067,2013
B2,insurance & real estate,10,Local Newspaper,2013.41666666667,48013333,2013
B2,insurance & real estate,10,Local Newspaper,2013.5,33703735,2013
B2,insurance & real estate,10,Local Newspaper,2013.58333333333,36048923,2013
B2,insurance & real estate,10,Local Newspaper,2013.66666666667,41117202,2013
B2,insurance & real estate,10,Local Newspaper,2013.75,52980005,2013
B2,insurance & real estate,10,Local Newspaper,2013.83333333333,50379787,2013
B2,insurance & real estate,10,Local Newspaper,2013.91666666667,39087330,2013
B2,insurance & real estate,10,Local Newspaper,2014,32018920,2014
B2,insurance & real estate,10,Local Newspaper,2014.08333333333,37278488,2014
B2,insurance & real estate,10,Local Newspaper,2014.16666666667,45945449,2014
B2,insurance & real estate,10,Local Newspaper,2014.25,38997841,2014
B2,insurance & real estate,10,Local Newspaper,2014.33333333333,39959292,2014
B2,insurance & real estate,10,Local Newspaper,2014.41666666667,43527710,2014
B2,insurance & real estate,10,Local Newspaper,2014.5,31402705,2014
B2,insurance & real estate,10,Local Newspaper,2014.58333333333,35613580,2014
B2,insurance & real estate,10,Local Newspaper,2014.66666666667,35759454,2014
B2,insurance & real estate,10,Local Newspaper,2014.75,48176260,2014
B2,insurance & real estate,10,Local Newspaper,2014.83333333333,50563390,2014
B2,insurance & real estate,10,Local Newspaper,2014.91666666667,29216564,2014
B2,insurance & real estate,10,Local Newspaper,2015,28136611,2015
B2,insurance & real estate,10,Local Newspaper,2015.08333333333,33393477,2015
B2,insurance & real estate,10,Local Newspaper,2015.16666666667,37588752,2015
B2,insurance & real estate,10,Local Newspaper,2015.25,33780175,2015
B2,insurance & real estate,10,Local Newspaper,2015.33333333333,37812588,2015
B2,insurance & real estate,10,Local Newspaper,2015.41666666667,31650009,2015
B2,insurance & real estate,10,Local Newspaper,2015.5,28861980,2015
B2,insurance & real estate,10,Local Newspaper,2015.58333333333,31479947,2015
B2,insurance & real estate,10,Local Newspaper,2015.66666666667,31263896,2015
B2,insurance & real estate,10,Local Newspaper,2015.75,46013842,2015
B2,insurance & real estate,10,Local Newspaper,2015.83333333333,45528725,2015
B2,insurance & real estate,10,Local Newspaper,2015.91666666667,28539202,2015
B2,insurance & real estate,11,Outdoor,2010,8592133,2010
B2,insurance & real estate,11,Outdoor,2010.08333333333,8462464,2010
B2,insurance & real estate,11,Outdoor,2010.16666666667,10132510,2010
B2,insurance & real estate,11,Outdoor,2010.25,10550849,2010
B2,insurance & real estate,11,Outdoor,2010.33333333333,11036676,2010
B2,insurance & real estate,11,Outdoor,2010.41666666667,11148611,2010
B2,insurance & real estate,11,Outdoor,2010.5,11932743,2010
B2,insurance & real estate,11,Outdoor,2010.58333333333,13592444,2010
B2,insurance & real estate,11,Outdoor,2010.66666666667,12753516,2010
B2,insurance & real estate,11,Outdoor,2010.75,13743236,2010
B2,insurance & real estate,11,Outdoor,2010.83333333333,13516059,2010
B2,insurance & real estate,11,Outdoor,2010.91666666667,9894815,2010
B2,insurance & real estate,11,Outdoor,2011,9017382,2011
B2,insurance & real estate,11,Outdoor,2011.08333333333,8415518,2011
B2,insurance & real estate,11,Outdoor,2011.16666666667,9189461,2011
B2,insurance & real estate,11,Outdoor,2011.25,10980224,2011
B2,insurance & real estate,11,Outdoor,2011.33333333333,12095032,2011
B2,insurance & real estate,11,Outdoor,2011.41666666667,11189593,2011
B2,insurance & real estate,11,Outdoor,2011.5,11428303,2011
B2,insurance & real estate,11,Outdoor,2011.58333333333,12043694,2011
B2,insurance & real estate,11,Outdoor,2011.66666666667,12106465,2011
B2,insurance & real estate,11,Outdoor,2011.75,13230929,2011
B2,insurance & real estate,11,Outdoor,2011.83333333333,13087312,2011
B2,insurance & real estate,11,Outdoor,2011.91666666667,9853156,2011
B2,insurance & real estate,11,Outdoor,2012,7999319,2012
B2,insurance & real estate,11,Outdoor,2012.08333333333,8270943,2012
B2,insurance & real estate,11,Outdoor,2012.16666666667,10010970,2012
B2,insurance & real estate,11,Outdoor,2012.25,11962107,2012
B2,insurance & real estate,11,Outdoor,2012.33333333333,11570860,2012
B2,insurance & real estate,11,Outdoor,2012.41666666667,11051139,2012
B2,insurance & real estate,11,Outdoor,2012.5,10355413,2012
B2,insurance & real estate,11,Outdoor,2012.58333333333,9945165,2012
B2,insurance & real estate,11,Outdoor,2012.66666666667,10985114,2012
B2,insurance & real estate,11,Outdoor,2012.75,13266016,2012
B2,insurance & real estate,11,Outdoor,2012.83333333333,11355369,2012
B2,insurance & real estate,11,Outdoor,2012.91666666667,8588360,2012
B2,insurance & real estate,11,Outdoor,2013,7097780,2013
B2,insurance & real estate,11,Outdoor,2013.08333333333,8077259,2013
B2,insurance & real estate,11,Outdoor,2013.16666666667,8843415,2013
B2,insurance & real estate,11,Outdoor,2013.25,11356881,2013
B2,insurance & real estate,11,Outdoor,2013.33333333333,12527213,2013
B2,insurance & real estate,11,Outdoor,2013.41666666667,11591777,2013
B2,insurance & real estate,11,Outdoor,2013.5,11314738,2013
B2,insurance & real estate,11,Outdoor,2013.58333333333,12208064,2013
B2,insurance & real estate,11,Outdoor,2013.66666666667,13628534,2013
B2,insurance & real estate,11,Outdoor,2013.75,14024184,2013
B2,insurance & real estate,11,Outdoor,2013.83333333333,13837856,2013
B2,insurance & real estate,11,Outdoor,2013.91666666667,10829115,2013
B2,insurance & real estate,11,Outdoor,2014,9089216,2014
B2,insurance & real estate,11,Outdoor,2014.08333333333,9968980,2014
B2,insurance & real estate,11,Outdoor,2014.16666666667,11006868,2014
B2,insurance & real estate,11,Outdoor,2014.25,12313254,2014
B2,insurance & real estate,11,Outdoor,2014.33333333333,13215265,2014
B2,insurance & real estate,11,Outdoor,2014.41666666667,14428690,2014
B2,insurance & real estate,11,Outdoor,2014.5,12725316,2014
B2,insurance & real estate,11,Outdoor,2014.58333333333,12076246,2014
B2,insurance & real estate,11,Outdoor,2014.66666666667,15006465,2014
B2,insurance & real estate,11,Outdoor,2014.75,16141313,2014
B2,insurance & real estate,11,Outdoor,2014.83333333333,17570587,2014
B2,insurance & real estate,11,Outdoor,2014.91666666667,13946598,2014
B2,insurance & real estate,11,Outdoor,2015,11832527,2015
B2,insurance & real estate,11,Outdoor,2015.08333333333,10768111,2015
B2,insurance & real estate,11,Outdoor,2015.16666666667,12000490,2015
B2,insurance & real estate,11,Outdoor,2015.25,12883132,2015
B2,insurance & real estate,11,Outdoor,2015.33333333333,14407374,2015
B2,insurance & real estate,11,Outdoor,2015.41666666667,14942303,2015
B2,insurance & real estate,11,Outdoor,2015.5,12470034,2015
B2,insurance & real estate,11,Outdoor,2015.58333333333,11892736,2015
B2,insurance & real estate,11,Outdoor,2015.66666666667,12833936,2015
B2,insurance & real estate,11,Outdoor,2015.75,15691658,2015
B2,insurance & real estate,11,Outdoor,2015.83333333333,16471311,2015
B2,insurance & real estate,11,Outdoor,2015.91666666667,12939915,2015
B2,insurance & real estate,12,FSI Coupon,2014.5,1173,2014
B2,insurance & real estate,15,Local Sunday Supplement,2010,1104,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.08333333333,81754,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.16666666667,121479,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.25,102932,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.33333333333,111539,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.41666666667,134252,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.5,47077,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.58333333333,41903,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.66666666667,115810,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.75,95269,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.83333333333,127456,2010
B2,insurance & real estate,15,Local Sunday Supplement,2010.91666666667,132496,2010
B2,insurance & real estate,15,Local Sunday Supplement,2011,57130,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.08333333333,78022,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.16666666667,102074,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.25,125456,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.33333333333,77756,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.41666666667,70791,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.5,47738,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.58333333333,77401,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.66666666667,81740,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.75,70286,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.83333333333,114696,2011
B2,insurance & real estate,15,Local Sunday Supplement,2011.91666666667,21735,2011
B2,insurance & real estate,15,Local Sunday Supplement,2012,65723,2012
B2,insurance & real estate,15,Local Sunday Supplement,2012.08333333333,139916,2012
B2,insurance & real estate,15,Local Sunday Supplement,2012.16666666667,67445,2012
B2,insurance & real estate,15,Local Sunday Supplement,2012.25,216565,2012
B2,insurance & real estate,15,Local Sunday Supplement,2012.33333333333,148970,2012
