ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2015-09,H5,26,60,4127,18,24,26,4,422701
2014-12,G3,25,665,376789,41,369,385,1,41645733
2015-07,G3,25,2426,1605793,54,660,699,4,199393091
2015-08,H2,25,424,263366,44,96,103,5,26333284
2015-11,F3,26,18,1313,5,10,10,5,125157
2015-12,F3,26,9,381,2,5,5,3,39969
2015-09,F3,26,16,2312,4,8,8,4,243122
2015-10,F3,26,24,1194,7,12,12,4,118722
2015-05,F3,26,55,28083,9,23,24,4,2575446
2015-06,F3,26,41,15413,7,20,21,5,1618341
2015-07,F3,26,25,10726,4,10,10,4,1116906
2015-02,F3,26,43,14684,9,22,23,4,1341914
2015-09,H2,26,33,3120,8,12,13,4,327749
2015-08,H2,26,32,6393,8,12,13,5,664914
2015-04,H2,26,21,1132,9,11,11,4,105324
2015-06,H2,26,32,2437,13,18,20,5,249602
2015-06,F2,25,291,218115,13,61,65,5,25612669
2015-05,F2,25,254,311567,15,59,62,4,33878088
2015-07,F2,25,269,165476,15,64,69,4,17980149
2015-01,B2,26,460,113059,14,148,169,4,11792254
2014-12,D1,25,148,96024,35,69,72,1,10784370
2014-12,G3,26,251,40986,36,211,214,1,3999255
2015-08,F2,25,381,296609,19,75,83,5,31559449
2015-02,F2,25,179,84998,13,51,52,4,9245480
2015-03,F2,25,329,290178,16,60,65,5,35243625
2015-06,F2,26,18,5547,6,8,8,5,562867
2015-11,F2,26,46,7246,10,17,20,5,752460
2015-03,F2,26,24,29477,8,11,11,5,3084028
2015-04,F2,26,19,17532,5,8,8,4,1800953
2015-04,F2,25,323,245319,15,55,63,4,25944791
2015-10,F2,26,24,3386,11,14,14,4,354590
2014-12,F2,26,11,342,7,11,11,1,34199
2015-01,F2,26,21,764,8,11,11,4,75372
2015-05,F2,26,16,7090,7,9,9,4,707014
2014-12,H2,26,9,2409,7,7,7,1,239210
2015-03,G3,26,1291,586525,56,509,525,5,58273694
2015-12,F2,26,42,11098,10,17,17,3,1082157
2015-07,G4,26,78,19399,11,38,39,4,2018868
2015-02,T6,25,186,129388,28,61,65,4,11757439
2015-06,T6,25,328,134080,31,127,134,5,13833332
2014-12,T6,25,30,4257,11,22,24,1,511146
2015-05,T6,26,59,42655,16,34,34,4,4353262
2015-07,G3,26,778,131946,48,322,334,4,13401179
2015-08,G3,26,983,156792,50,423,436,5,16022150
2015-12,H4,25,202,53018,17,42,46,3,6350430
2015-12,H4,26,19,3350,4,6,6,3,194597
2015-08,F2,26,33,6113,12,15,15,5,586845
2015-12,B2,26,246,28355,11,128,140,3,2983023
2015-10,H2,26,27,1219,7,14,15,4,123400
2014-12,H1,26,6,318,2,5,5,1,32358
2015-09,F2,26,30,2676,8,11,11,4,275152
2015-07,F2,26,19,5626,8,10,10,4,558215
2015-10,T2,25,144,108405,7,30,33,4,9658580
2015-06,T2,25,249,90302,8,44,47,5,7686299
2015-08,T2,25,160,81077,7,33,35,5,6869200
2015-09,T2,25,133,53750,7,30,34,4,4529243
2015-04,H5,26,67,15967,19,25,25,4,1587470
2015-01,B6,25,227,57865,7,58,64,4,4916860
2014-12,B6,25,44,9791,5,22,23,1,737916
2015-12,R1,26,26,999,2,9,10,3,108556
2015-07,R1,26,17,1093,3,8,8,4,115037
2015-02,R1,26,35,4144,4,14,14,4,419967
2015-11,T2,25,265,118517,9,39,48,5,11250295
2015-11,T2,26,28,10915,5,10,11,5,1024314
2015-12,T2,25,160,174528,8,31,37,3,14877684
2015-02,T2,25,66,22968,8,25,25,4,1597602
2014-12,T2,25,105,87390,7,18,22,1,7667515
2015-12,G5,25,83,27526,9,24,26,3,2512623
2015-10,G5,26,9,512,2,6,6,4,56363
2015-08,G5,26,11,1676,4,6,6,4,187993
2015-11,G5,26,9,192,4,6,6,4,21001
2015-12,G5,26,3,22,3,3,3,1,2148
2015-09,G5,26,7,771,1,2,2,4,90406
2015-07,D1,26,35,2111,12,19,19,4,210618
2015-08,D1,26,55,12559,12,24,24,5,1318043
2015-09,D1,26,70,11798,19,31,31,4,1231073
2015-02,G3,26,951,336489,46,394,409,4,33642071
2015-05,H3,25,754,260896,19,225,239,4,30928651
2015-06,H3,25,925,286432,21,247,258,5,32997162
2015-08,H3,25,696,330717,19,199,212,5,38022989
2015-11,H3,26,55,1318,7,24,24,5,133783
2015-08,H3,26,40,2980,6,18,19,5,295364
2015-12,H3,26,32,3395,4,17,18,3,346302
2015-06,H3,26,71,13549,9,33,33,5,1404417
2015-03,H3,26,72,33336,6,31,31,5,3391617
2015-07,H3,26,28,3461,5,14,14,4,353828
2015-02,H3,26,53,5512,6,27,28,4,560738
2015-04,H3,26,45,17753,7,23,23,4,1929036
2015-05,H3,26,55,22733,8,27,28,4,2740594
2015-01,H2,26,13,43151,8,8,9,4,4538693
2015-03,B6,25,324,229212,7,68,76,5,17237485
2015-04,B6,25,329,213435,8,73,80,4,18305747
2015-05,B6,25,249,158537,10,72,78,4,10226224
2015-06,B6,25,251,127693,7,76,81,5,9753352
2015-08,B6,25,207,79495,8,58,64,5,6072015
2015-07,B6,25,172,69319,6,55,58,4,4885185
2015-09,B6,25,148,44153,8,48,54,4,4015654
2015-03,T2,25,95,85066,9,31,32,5,5735953
2015-01,G2,26,40,29881,5,14,14,4,3066819
2014-12,G5,25,42,9755,7,11,11,1,916404
2015-02,G5,26,13,1735,3,5,5,4,161202
2015-07,H4,25,104,92816,16,35,37,4,10392897
2015-08,H4,25,198,137408,18,51,52,5,14731836
2015-01,G4,26,64,12715,10,29,31,4,1318770
2015-08,G4,26,108,13594,10,46,49,5,1418546
2015-02,G4,26,47,5467,13,30,31,4,576728
2015-04,G4,26,96,45551,13,42,43,4,4753104
2015-01,G5,26,7,149,2,4,4,4,14055
2015-05,T2,25,130,79154,8,35,36,4,7878777
2015-07,T2,25,189,102460,8,44,46,4,9114110
2015-01,T2,25,85,18655,7,34,34,4,1798571
2015-01,T2,26,17,2660,6,9,9,4,278907
2015-10,T2,26,13,1190,4,7,7,4,122357
2015-12,T2,26,21,10490,4,12,14,3,986438
2015-04,T2,25,139,72986,9,40,42,4,6984928
2015-06,T2,26,19,1881,5,9,10,5,180585
2015-05,T2,26,7,146,5,5,5,4,18192
2015-11,H4,25,312,102314,19,52,56,5,13579337
2014-12,H4,25,36,12169,10,16,16,1,923589
2015-01,H4,25,90,7097,15,25,27,4,685439
2015-11,B6,25,216,80182,8,46,54,5,8940602
2015-10,B6,25,185,101827,7,41,46,4,9493559
2015-10,B5,25,286,109483,12,107,111,4,9013843
2015-08,B5,25,494,190929,11,192,196,5,12388325
2015-02,B5,25,440,197439,10,149,154,4,16415686
2015-05,B5,25,530,185825,11,213,219,4,17315297
2015-06,T6,26,74,22016,15,35,35,5,2300621
2015-10,T6,26,48,3238,13,25,25,4,336965
2015-09,F1,26,55,3577,18,30,32,4,361047
2015-04,F3,26,77,60204,11,28,31,4,5510958
2015-01,F3,26,25,12446,6,11,12,4,1124067
2015-08,B6,26,22,992,5,14,14,5,104629
2015-12,H2,26,25,4197,7,9,10,3,424227
2015-07,H2,26,7,223,6,7,7,3,22880
2015-09,T2,26,7,622,3,5,5,3,65372
2015-08,B3,26,350,425651,16,113,118,5,41785942
2015-09,B3,26,296,265063,14,83,88,4,27489611
2015-03,B6,26,56,15923,4,20,23,5,1468315
2015-01,B6,26,29,2376,5,17,19,4,235087
2015-10,F1,26,39,6474,13,24,24,4,679637
2015-10,H4,25,203,73424,16,45,47,4,8246157
2015-12,G4,26,44,10529,13,23,24,3,1133439
2015-09,H4,25,263,124655,15,51,53,4,14443529
2015-03,H2,26,29,4387,13,14,14,5,445224
2015-03,F3,26,55,25804,11,23,24,5,2468711
2015-12,B6,25,105,32045,8,30,36,3,3791477
2015-11,B6,26,19,520,6,15,16,5,51062
2015-09,B6,26,18,1129,6,11,11,4,118920
2015-06,B6,26,31,1589,5,19,19,5,165993
2015-04,B6,26,50,9523,4,21,23,4,937209
2015-02,B6,26,19,2110,4,12,14,4,189296
2015-07,T2,26,18,1461,5,7,8,4,131398
2015-09,H4,26,17,1193,5,8,8,4,78252
2015-03,H4,26,21,8020,4,5,5,4,430037
2015-12,T6,26,32,967,9,13,14,3,100721
2015-01,H5,26,58,10896,15,25,25,4,1115246
2015-02,T2,26,10,759,5,6,6,4,78820
2015-08,T2,26,6,575,3,3,3,4,60576
2014-12,T2,26,32,26167,4,7,11,1,2343193
2015-11,G9,25,26,3090,7,11,12,5,397531
2015-05,G9,25,63,13320,8,12,14,4,1305035
2015-12,G9,25,17,830,3,5,5,3,85233
2015-10,G9,25,15,3384,4,6,7,4,407824
2015-06,G9,25,55,5593,9,16,18,5,723345
2014-12,G9,25,8,474,6,7,7,1,45927
2015-07,G9,25,35,5654,8,14,15,4,499907
2015-09,G9,25,23,2665,6,10,11,4,302138
2015-08,G9,25,32,1968,6,9,9,5,206421
2015-02,G9,25,35,7267,7,12,13,4,552846
2015-03,G9,25,42,9058,6,13,15,5,883555
2015-01,G9,25,58,17931,8,16,17,4,1572958
2015-11,G9,26,8,156,2,3,4,4,16244
2015-04,G9,25,60,25606,10,20,22,4,2415271
2015-06,G9,26,18,1230,3,5,7,5,122789
2015-01,G9,26,15,841,6,8,8,4,89344
2015-07,G9,26,9,847,3,6,6,3,82010
2015-09,G9,26,10,194,3,4,5,3,24191
2015-10,G9,26,5,607,3,4,4,3,62199
2015-05,G9,26,28,8712,4,5,7,4,817409
2015-04,T2,26,6,523,4,6,6,4,56373
2015-01,H1,26,14,1732,6,10,10,4,181112
2014-12,H4,26,4,66,2,3,3,1,5455
2015-01,H4,26,2,126,2,2,2,2,18764
2015-02,F2,26,11,1345,3,6,6,4,127050
2015-03,G4,26,87,40879,12,35,36,5,4290699
2015-10,B6,26,19,772,5,12,13,4,83886
2015-04,H1,26,12,1225,8,11,11,4,119370
2015-10,B3,26,253,301384,11,74,74,4,31252044
2015-04,B5,25,489,205630,12,236,238,4,17101161
2015-01,B5,25,501,177065,10,166,168,4,13920239
2015-03,B5,25,639,229032,13,253,257,5,18047711
2015-02,B5,26,46,22582,7,24,25,4,1230176
2015-01,B5,26,46,12660,5,20,20,4,923031
2015-06,B5,26,70,16093,5,33,34,5,1345948
2015-04,B5,26,38,10109,6,23,23,4,783889
2015-05,B5,26,33,5691,4,22,22,4,560785
2015-03,B5,26,59,13007,7,36,37,5,776267
2015-12,B7,26,10,579,2,5,5,3,60900
2014-12,B5,25,107,49679,8,62,64,1,2917977
2014-12,B7,25,9,2062,4,8,8,1,217481
2015-09,G2,26,29,2378,7,11,11,4,183494
2015-10,G2,26,18,26297,6,10,10,4,2721812
2015-09,H3,26,29,4386,6,17,18,4,437126
2015-10,H3,26,44,5979,4,19,19,4,618194
2015-03,D1,26,75,41930,14,28,28,5,4356455
2015-07,B5,25,398,170465,12,159,166,4,12003995
2015-12,T3,25,9,764,2,5,5,3,54203
2015-08,T3,25,35,47496,2,10,10,5,2131288
2015-09,T3,25,17,2453,2,8,8,4,276478
2015-10,T3,25,7,1230,2,5,5,4,101930
2015-01,T3,25,14,3303,1,7,7,4,183911
2014-12,G4,26,11,901,6,9,9,1,96460
2015-02,T6,26,32,23804,10,14,14,4,2300629
2015-12,G9,26,5,300,2,3,3,2,30513
2015-02,H5,26,54,22036,15,19,20,4,2297730
2015-03,H5,26,91,61915,21,29,30,5,6490258
2015-08,G9,26,5,458,2,3,3,5,44857
2014-12,T6,26,8,657,6,8,8,1,67047
2015-11,T6,26,53,2822,13,23,26,5,274651
2015-10,G4,26,90,9575,13,51,52,4,1032275
2015-05,B6,26,23,6305,5,17,17,4,609870
2015-05,H2,26,9,1132,6,7,7,3,111633
2014-12,H5,26,4,337,4,4,4,1,32749
2015-09,B5,26,37,4006,6,20,23,4,336459
2015-08,B5,26,52,7561,5,31,31,5,533845
2015-04,G9,26,18,11834,6,9,10,4,1120753
2014-12,B6,26,8,936,5,8,8,1,97441
2015-07,B6,26,13,716,4,9,9,4,69766
2014-12,T3,25,4,1554,2,3,3,1,103359
2015-05,T3,25,11,803,2,8,8,3,86611
2014-12,T3,26,1,798,1,1,1,1,71923
2015-10,T3,26,4,1004,1,2,2,3,91635
2015-11,T3,26,1,25,1,1,1,1,2237
2015-12,T3,26,3,192,2,2,2,2,18581
2015-09,T3,26,3,175,2,3,3,2,17263
2015-11,H4,26,29,1587,3,5,5,5,124440
2015-10,H4,26,19,2610,3,4,4,4,138916
2015-07,H4,26,5,289,2,4,4,3,30389
2015-08,H4,26,14,1170,4,5,5,5,89629
2015-07,B5,26,29,7292,6,16,16,4,618893
2015-02,G1,25,13,8104,1,1,1,4,407127
2015-12,G1,25,5,11905,1,1,1,3,490716
2015-05,G1,25,5,10187,2,2,2,4,1072358
2015-06,G1,25,3,393,2,2,2,3,41511
2015-07,G1,25,1,68,1,1,1,1,7793
2015-01,G1,25,6,3480,1,2,2,4,223895
2015-03,G1,25,9,8238,2,2,2,5,365705
2015-04,G1,25,7,1655,1,1,1,4,151821
2015-06,G1,26,2,315,1,1,1,2,35631
2015-07,G1,26,1,68,1,1,1,1,7793
2015-04,G1,26,3,259,1,1,1,3,27241
2015-02,G1,26,7,477,1,1,1,4,55712
2015-05,G1,26,5,10187,2,2,2,4,1072358
2015-03,G1,26,2,543,1,1,1,1,44625
2015-02,B7,25,53,15328,4,21,21,4,1522387
2015-10,B5,26,43,3085,5,21,21,4,315391
2015-06,R1,26,24,1295,2,14,14,5,135638
2015-05,R1,26,18,4130,4,9,9,4,436774
2015-01,D1,26,105,24857,9,15,16,4,2501968
2015-03,T2,26,10,651,6,8,8,5,66203
2014-12,H3,26,9,810,4,9,9,1,65548
2014-12,G9,26,2,150,2,2,2,1,15831
2015-05,B7,26,14,1984,1,10,10,4,210335
2014-12,R1,26,7,343,2,6,6,1,33549
2015-04,B7,26,16,6285,2,10,10,4,598729
2015-06,B7,26,26,12057,2,14,16,5,1267803
2015-03,B7,26,15,5900,2,6,6,5,600341
2015-12,B6,26,14,914,4,7,7,3,58311
2015-03,G9,26,13,3206,2,4,4,5,324032
2015-02,G9,26,4,1022,2,3,3,3,93829
2015-10,G1,25,1,10,1,1,1,1,1009
2015-10,G1,26,1,10,1,1,1,1,1009
2015-06,H4,26,10,730,4,4,4,5,37834
2015-02,B7,26,3,110,2,3,3,2,11456
2015-02,D1,26,86,45406,17,33,33,4,4734039
2015-09,G4,26,109,48419,12,49,49,4,5202453
2015-02,T3,25,13,2449,2,8,8,4,244810
2015-01,T3,26,6,750,1,3,3,3,76874
2015-08,R1,26,22,2993,3,10,10,5,324944
2014-12,D1,26,13,2458,9,10,10,1,247823
2015-07,B7,26,6,3953,2,6,6,4,416077
2015-06,T3,25,9,2344,2,5,5,4,187769
2014-12,B5,26,11,606,4,8,8,1,51057
2015-06,T3,26,3,1735,2,2,2,2,156307
2015-03,T3,26,6,646,1,2,2,5,67226
2015-02,T3,26,5,1599,1,2,2,4,167753
2015-02,H4,26,2,27,1,1,1,1,2425
2015-01,B7,26,1,30,1,1,1,1,2745
2015-07,T3,26,4,2340,1,1,1,4,210901
2015-08,T3,26,5,3479,1,2,2,4,313345
2014-12,G5,26,1,2,1,1,1,1,210
2014-12,G1,25,1,289,1,1,1,1,30458
2015-01,G1,26,4,1276,1,1,1,4,134303
2014-12,G1,26,1,289,1,1,1,1,30458
