ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2012-08,R1,25,1284,446256,12,116,118,4,37844370
2012-11,R1,25,1614,489798,13,128,132,4,47280400
2012-01,R1,26,501,86458,10,49,50,5,8098607
2011-12,B3,26,956,216200,16,167,184,1,19245548
2012-02,B3,26,5855,1192885,23,441,493,4,106102369
2012-06,B3,26,4494,786378,19,386,422,4,69281503
2012-07,B3,26,4502,780488,21,419,463,5,68930806
2012-08,B3,26,3992,743974,20,408,457,4,64721618
2012-02,F3,26,82,58502,7,27,29,4,4980186
2012-03,F3,26,118,52968,9,28,29,4,4231343
2011-12,G7,26,2600,927988,151,1115,1169,1,89752188
2012-07,F3,26,641,167082,12,52,53,5,12041878
2012-03,T6,25,1774,646824,32,165,170,4,62719799
2012-02,T6,25,1622,562213,31,123,127,4,56811392
2012-04,T6,25,3628,1547772,33,205,215,5,150594495
2012-05,T6,25,2664,1126279,34,192,201,4,107291620
2012-04,T6,26,679,183282,28,115,117,5,15894508
2012-12,A1,26,967,422173,20,128,134,4,37754391
2011-12,T4,26,1539,474247,29,518,577,1,44991292
2012-01,T4,26,10181,3239916,33,844,974,5,291160042
2012-12,T4,26,5205,2056673,28,712,808,4,190109839
2012-11,F3,26,210,128898,12,40,40,4,12212692
2012-01,G4,25,12174,5211379,48,651,725,5,525619582
2012-02,G2,25,1773,656215,18,127,133,4,63172702
2012-05,G2,25,3513,1206155,18,179,198,4,111373360
2012-06,G2,25,2983,1223104,16,168,184,4,115864510
2012-08,G2,25,1906,728905,18,127,135,4,60908093
2012-02,G2,26,281,78711,13,56,57,4,7295072
2012-05,G2,26,691,193870,15,77,83,4,18278275
2012-06,G2,26,478,173575,13,61,69,4,17047948
2012-08,G2,26,395,41220,14,46,46,4,3675540
2012-10,A1,26,759,259051,19,120,125,5,25190228
2012-09,A1,26,706,237752,14,106,112,4,22611320
2012-03,R1,25,1455,460072,11,135,139,4,42564910
2012-05,R1,25,1813,332821,11,120,127,4,29424499
2012-12,F3,26,295,193093,14,45,47,4,16839441
2012-06,F3,26,519,98592,13,47,47,4,6907747
2012-08,F3,26,423,58401,11,50,50,4,4791802
2012-05,F3,26,335,82923,11,44,44,4,6898959
2012-04,F3,26,174,92514,13,39,40,5,8526284
2012-02,H2,25,1785,859413,44,102,114,4,85634958
2012-03,H2,25,1980,845592,54,121,136,4,78161727
2012-04,H2,25,4263,1590719,58,139,153,5,156125309
2012-09,R1,25,1283,498322,12,115,119,4,49149842
2012-10,R1,25,1855,571702,14,125,128,5,54843510
2012-10,R1,26,353,107811,10,56,57,5,9441194
2012-01,F3,26,122,39004,9,25,26,5,3748224
2012-03,G5,25,1754,936851,11,44,46,4,77781546
2012-02,G5,25,1956,976183,12,45,51,4,92759487
2012-05,G5,25,1977,620215,14,71,74,4,53375370
2012-02,G5,26,395,52158,10,25,27,4,4876219
2012-03,G5,26,278,67167,8,21,23,4,5591330
2012-05,G5,26,453,35428,10,33,33,4,2990275
2012-05,G1,25,85,49737,3,5,6,4,5234864
2012-06,G1,25,110,81262,4,7,8,4,8420492
2012-07,G1,25,98,68012,3,7,8,5,6796333
2012-08,G1,25,98,73508,3,6,7,4,7776834
2012-05,G1,26,46,41384,3,3,4,4,4139995
2012-06,G1,26,42,37999,4,5,6,4,3920482
2012-08,G1,26,28,27195,3,4,5,4,2702507
2012-07,G1,26,31,13524,3,3,3,5,1279768
2012-01,T6,25,1042,359622,29,105,109,5,37866033
2011-12,T6,25,133,27696,18,53,54,1,2874324
2012-06,T6,25,1464,458751,31,149,155,4,42112794
2012-07,T6,25,1191,392460,30,126,132,5,35481787
2012-08,T6,25,744,190479,29,117,121,4,16094789
2012-09,T6,25,888,313704,32,117,124,4,27152149
2012-10,T6,25,1171,443900,31,156,163,5,38852444
2012-11,T6,25,683,145037,32,120,125,4,12544515
2012-12,T6,25,651,224494,28,102,106,4,19247241
2011-12,T6,26,39,6819,10,26,26,1,835505
2012-01,T6,26,341,62233,17,62,62,5,6825716
2012-05,T6,26,650,223041,28,116,119,4,19772246
2012-03,T6,26,325,66596,25,81,84,4,6462072
2012-02,T6,26,441,82682,21,73,75,4,7693856
2012-06,T6,26,351,91826,23,82,84,4,8930003
2012-07,T6,26,328,124116,21,66,69,5,11401459
2012-08,T6,26,231,51884,20,64,67,4,4839904
2012-10,T6,26,410,83028,26,99,101,5,7202487
2012-09,T6,26,257,80307,21,76,79,4,6602718
2012-12,T6,26,210,116783,20,60,60,4,9767771
2011-12,A1,26,174,51627,12,55,57,1,4171119
2012-01,A1,26,735,210365,16,102,105,5,19063514
2012-07,A1,26,560,193872,17,102,108,5,17367200
2012-08,A1,26,758,191709,17,110,115,4,17168305
2011-12,R1,25,424,93097,10,77,77,1,7989172
2012-02,R1,25,2062,561586,11,137,143,4,54681189
2011-12,G3,25,4356,2088555,65,1201,1261,1,218727806
2012-01,G3,25,22607,12048158,82,2077,2191,5,1198033147
2012-10,G3,25,24470,10752455,85,2381,2539,5,1063052011
2012-11,G3,25,16910,6906603,75,1989,2098,4,691617609
2012-01,G3,26,8187,3825648,75,1496,1567,5,350565156
2012-02,G3,26,7522,3657987,71,1577,1642,4,338519694
2011-12,G3,26,1729,596829,58,874,909,1,55698119
2012-10,G3,26,9799,3496660,74,1709,1802,5,313471788
2012-11,G3,26,6665,2255848,66,1455,1522,4,197702824
2012-04,H4,25,1578,741326,20,58,63,5,67552383
2012-05,H4,25,1408,802686,17,55,60,4,76300849
2012-06,H4,25,1460,809263,17,52,57,4,79925866
2012-08,H4,25,1298,804975,18,58,65,4,81405634
2012-11,H4,25,926,527753,17,52,58,4,51035215
2012-10,H4,25,1529,985053,18,53,59,5,105877871
2012-12,H4,25,1179,538247,18,50,55,4,59773181
2012-04,H4,26,103,8115,7,14,14,5,611349
2012-05,H4,26,154,39540,8,18,18,4,3916700
2012-06,H4,26,176,8564,8,17,17,4,787767
2012-08,H4,26,201,18816,5,10,12,4,1881792
2012-12,H4,26,194,5046,11,18,22,4,492578
2012-02,G4,25,12127,5231075,51,688,760,4,551535223
2012-04,G4,25,12882,5690506,50,715,791,5,576506406
2012-11,A1,26,784,215764,19,128,129,4,19642566
2011-12,G4,25,2358,948766,38,414,459,1,98833269
2012-11,G4,25,9078,4208485,54,672,754,4,411056939
2012-12,G4,25,8482,3201513,52,627,697,4,324642574
2011-12,G4,26,296,35132,16,69,73,1,2435250
2012-04,G4,26,1797,438027,28,179,189,5,31992772
2012-11,G4,26,1094,204629,28,151,159,4,16694257
2012-01,G4,26,1594,303642,27,159,168,5,23904907
2012-07,B2,25,11483,5902515,19,1095,1458,5,550385350
2012-04,B2,26,5726,2018706,18,816,936,5,194271203
2012-05,B2,26,3949,1151522,21,717,821,4,112683339
2012-06,B2,26,3654,1298318,18,675,783,4,121265691
2012-10,B2,26,5066,1599143,18,632,747,5,144841564
2012-06,R1,25,1270,283294,10,111,119,4,23616185
2012-07,R1,25,1271,467667,10,133,135,5,41306225
2012-04,R1,26,318,52123,11,60,61,5,4343306
2012-05,R1,26,408,38220,9,47,50,4,3544554
2012-06,R1,26,234,31049,5,41,42,4,2970448
2012-07,B2,26,3885,1454719,17,622,718,5,133091863
2012-12,B2,26,2765,936556,17,496,592,4,88300350
2012-12,R1,25,1415,458373,12,126,129,4,45152122
2012-02,R1,26,433,81430,7,52,52,4,6459714
2012-03,R1,26,266,138203,7,49,50,4,13037700
2012-07,R1,26,256,121624,6,46,47,5,10208400
2012-08,R1,26,278,90045,9,45,45,4,7081496
2012-12,R1,26,314,65992,11,59,60,4,5729209
2012-11,R1,26,356,82374,10,61,62,4,7344173
2011-12,R1,26,101,11470,6,23,23,1,992318
2012-02,H3,26,1065,278933,14,118,125,4,25596340
2012-03,H3,26,857,300134,15,98,106,4,27233425
2011-12,B7,25,122,60214,4,40,40,1,5868087
2012-01,B7,25,680,286710,4,88,88,5,30789253
2012-02,B7,25,869,369352,4,102,104,4,35743950
2012-03,B7,25,982,419717,4,88,90,4,40941571
2012-04,B7,25,954,579188,4,101,102,5,49490375
2012-05,B7,25,740,317000,4,82,83,4,29191369
2012-06,B7,25,470,139736,4,78,78,4,13058823
2012-07,B7,25,447,87294,4,75,76,5,7806821
2012-12,B7,25,367,206925,4,63,64,4,16619771
2012-11,B7,25,418,185231,4,68,68,4,14974196
2011-12,B7,26,37,4055,4,24,24,1,385305
2012-01,B7,26,221,52778,4,50,50,5,4958499
2012-02,B7,26,302,83209,4,68,70,4,7432763
2012-01,G2,26,301,69170,12,52,54,5,6070610
2012-01,H2,25,3694,1315042,48,106,116,5,119703711
2012-12,H2,26,610,48006,30,56,58,4,4517338
2012-01,H2,26,980,97166,18,38,43,5,8166951
2012-04,G5,25,2175,961607,12,64,67,5,84860530
2012-07,G5,25,2479,1097577,15,64,69,5,100817934
2012-08,G5,25,1777,819557,14,60,65,4,77180048
2012-01,G5,25,1460,658548,12,42,45,5,58146586
2012-06,G5,26,410,34283,13,40,43,4,2450187
2012-07,G5,26,530,96366,12,29,32,5,8078472
2012-08,G5,26,403,35973,11,25,28,4,3288328
2012-09,G1,25,64,70049,4,6,7,4,6660556
2011-12,H4,25,171,63443,14,31,33,1,5018264
2012-01,H4,25,1384,730733,16,45,49,5,78146079
2012-09,H4,25,1301,850801,19,56,61,4,89931654
2011-12,H4,26,23,1397,6,9,9,1,101130
2012-01,H4,26,175,9652,9,14,15,5,684349
2012-02,H2,26,252,49761,23,34,40,4,4092994
2012-03,H2,26,328,17841,27,42,45,4,1626311
2012-05,H2,26,504,96861,33,52,54,4,8278454
2012-04,H2,26,777,66777,29,46,48,5,5753901
2011-12,H2,26,81,15805,14,23,24,1,1325385
2012-02,H4,25,2347,1110511,21,57,61,4,116883343
2012-03,H4,26,235,17011,10,18,19,4,1527604
2012-02,H4,26,393,41307,11,24,25,4,3187700
2012-11,H4,26,90,3415,8,15,18,4,347235
2012-07,H2,26,789,133551,35,54,58,5,11352235
2012-06,H2,26,516,94474,28,47,49,4,7773305
2012-08,H2,26,943,131145,33,61,70,4,11828929
2011-12,F2,26,19,5629,8,12,13,1,540056
2012-11,B6,25,1069,516397,6,86,97,4,48969761
2012-11,B6,26,315,47558,6,44,50,4,4103916
2012-11,T6,26,213,51968,21,72,73,4,4793598
2012-04,H3,26,981,322874,13,109,121,5,29094897
2012-01,G9,25,392,128925,10,35,36,5,12231807
2011-12,G9,25,72,49704,7,16,16,1,3975792
2012-02,G9,25,384,205623,10,37,37,4,23945705
2012-03,G9,25,517,269298,8,35,36,4,27998376
2012-04,G9,25,578,130104,8,47,50,5,14684347
2012-05,G9,25,398,220203,8,37,38,4,27033328
2012-06,G9,25,289,135086,8,30,31,4,13119179
2012-07,G9,25,537,211974,9,40,41,5,19257145
2012-08,G9,25,509,178524,8,40,41,4,16511876
2012-09,G9,25,533,184771,8,37,39,4,16598984
2012-04,G9,26,171,46062,8,33,35,5,4777516
2012-03,G9,26,113,52744,7,24,25,4,5378274
2012-06,G9,26,71,46743,7,22,23,4,4900616
2012-07,G9,26,112,62607,7,29,30,5,6538527
2012-02,G9,26,88,43797,6,21,21,4,4319131
2012-01,G9,26,96,44243,9,21,21,5,4733369
2012-08,G9,26,126,27917,7,28,29,4,2884068
2012-05,G9,26,87,39720,7,26,27,4,4059852
2012-09,G9,26,131,33716,8,27,29,4,3412097
2011-12,G9,26,10,1545,4,6,6,1,152218
2012-02,T2,25,815,396525,9,58,64,4,34323777
2012-01,T2,25,723,372227,9,51,56,5,28209926
2012-03,T2,25,1287,647144,9,58,65,4,55371234
2012-04,T2,25,1757,773678,8,58,70,5,59952631
2012-05,T2,25,1372,539311,10,69,77,4,42632648
2012-06,T2,25,1993,785128,10,69,79,4,63440300
2012-07,T2,25,2127,1148926,10,64,75,5,89943117
2012-08,T2,25,1410,771844,10,64,75,4,64182827
2012-09,T2,25,1698,854114,10,60,69,4,74103104
2012-10,T2,25,1835,966189,10,60,71,5,81419094
2012-11,T2,25,1092,640532,9,67,76,4,52077646
2012-12,T2,25,560,392970,8,45,50,4,30847227
2012-07,T2,26,344,123466,8,36,40,5,9591545
2012-06,T2,26,357,106983,9,44,48,4,8163428
2012-10,G9,25,468,102166,8,36,38,5,10015760
2012-10,G9,26,149,26168,8,30,32,5,2645395
2012-06,H3,26,883,187049,18,106,120,4,18362547
2012-03,B6,25,2011,1164109,9,89,101,4,126584166
2012-04,B6,25,4249,1662000,9,102,113,5,166204483
2012-05,B6,25,1991,709375,9,94,109,4,69395740
2012-06,B6,25,1070,479277,9,97,111,4,58122070
2012-07,B6,25,1442,422956,8,95,107,5,41134512
2012-08,B6,25,1016,402662,8,96,107,4,40399960
2012-09,B6,25,930,430467,8,94,105,4,38367392
2012-10,B6,25,1325,490299,9,110,122,5,43122579
2012-03,B6,26,383,106945,7,46,52,4,10028017
2012-04,B6,26,1189,213350,7,48,55,5,17900308
2012-06,B6,26,282,58743,7,49,57,4,4957876
2012-07,B6,26,382,58813,7,44,49,5,5292443
2012-08,B6,26,280,52745,7,46,51,4,3677414
2012-09,B6,26,269,60573,5,51,57,4,4188764
2012-01,B6,25,1135,483601,9,89,100,5,48951154
2012-02,B6,25,1585,812794,9,90,100,4,87882775
2011-12,B6,25,177,57032,8,53,57,1,6049694
2012-03,T2,26,239,65649,8,33,34,4,6099018
2011-12,G5,25,147,37518,9,25,25,1,2918051
2012-09,G5,25,1375,726454,16,53,60,4,65888047
2012-01,G5,26,340,21574,9,24,26,5,1875877
2012-04,G5,26,495,55759,10,29,31,5,4670172
2012-05,B6,26,621,60088,6,49,56,4,5364631
2011-12,G5,26,55,4545,4,9,9,1,386209
2011-12,T2,25,286,179631,8,38,42,1,14415167
2012-05,T2,26,259,60762,7,38,41,4,4587112
2012-08,T2,26,231,40158,10,34,37,4,3313078
2012-09,T2,26,335,74702,7,36,40,4,6537765
2012-10,T2,26,445,170846,7,34,38,5,14864255
2012-11,T2,26,340,153579,7,37,39,4,12690468
2012-11,G9,25,172,30704,8,34,35,4,2905076
2012-12,G9,25,647,281527,9,28,29,4,29060461
2012-11,G9,26,54,11944,7,22,22,4,1221134
2012-12,G9,26,166,34392,9,18,18,4,2971484
2012-02,G4,26,1574,288059,25,162,171,4,23618069
2012-01,T2,26,146,31743,7,26,26,5,2738879
2011-12,T2,26,90,20941,5,21,22,1,1694901
2012-02,T2,26,155,36540,8,26,26,4,2904859
2012-04,T2,26,313,64739,6,32,37,5,4919081
2012-09,H4,26,147,4558,7,12,14,4,459096
2012-10,H4,26,194,11553,8,14,18,5,1132629
2011-12,B5,25,298,166776,13,108,113,1,12420033
2012-07,B5,26,346,91844,8,85,88,5,8248660
2012-12,B5,26,390,140699,8,53,54,4,12971715
2012-10,B5,26,583,182975,7,85,87,5,16263737
2012-06,B5,26,291,100901,8,72,76,4,8292588
2012-01,B6,26,218,40991,6,41,45,5,3799259
2012-02,B6,26,335,69832,7,40,42,4,5868033
2012-12,G4,26,1110,200557,34,152,159,4,16494280
2012-10,B6,26,398,61232,6,60,66,5,5264817
2012-12,B6,25,1150,400384,9,76,87,4,36061041
2011-12,B6,26,35,8083,4,21,22,1,761504
2012-12,B6,26,388,50702,7,40,45,4,4682268
2012-12,T2,26,149,57430,6,26,28,4,4895272
2012-09,G5,26,318,68520,9,19,22,4,5884603
2012-09,R1,26,214,57227,7,45,46,4,4614117
2012-04,B7,26,296,150787,4,56,57,5,14325534
2012-01,B5,26,349,132827,8,71,72,5,13567005
2012-02,B5,26,294,80091,7,73,77,4,7851381
2011-12,B5,26,49,26291,6,26,26,1,2625065
2012-08,B5,26,358,69282,9,86,88,4,6808059
2012-09,B7,25,528,227115,4,55,56,4,22027532
2012-05,B7,26,225,73850,4,43,43,4,7104335
2012-07,B7,26,132,20809,4,37,38,5,1902010
2012-06,B7,26,132,28543,4,39,39,4,2345331
2012-08,B7,25,556,158233,4,67,67,4,15909399
2012-10,B7,25,700,282754,4,63,65,5,26937857
2012-08,B7,26,218,38858,4,35,35,4,3884640
2012-10,B7,26,206,50103,4,37,37,5,4324469
2012-12,B7,26,129,54805,3,26,26,4,4966515
2012-11,B7,26,166,54903,4,35,35,4,4573291
2012-09,B5,26,291,75241,8,68,70,4,6041383
2012-03,B7,26,323,123608,3,55,57,4,11309974
2012-08,T3,25,92,18711,2,13,13,4,1131305
2012-09,T3,25,68,23104,2,10,10,4,1272805
2012-10,T3,25,218,130947,2,23,24,5,7725362
2012-11,T3,25,263,169473,2,23,24,4,11184521
2012-12,T3,25,232,133283,2,19,21,4,8325613
2011-12,T3,26,8,16004,1,3,3,1,1372282
2012-04,T3,26,103,39738,1,5,5,5,2681901
2012-06,T3,26,50,10483,2,6,6,4,534468
2012-05,T3,26,225,63193,2,6,6,4,5032601
2012-08,T3,26,16,3159,2,4,4,3,208612
2012-11,T3,26,34,29284,2,5,5,4,2691059
2012-12,T3,26,34,22622,2,5,6,4,2000252
2012-10,T3,26,20,11594,1,4,4,4,602524
2011-12,G1,25,8,11330,1,1,1,1,1029259
2012-01,G1,25,59,58638,3,4,5,5,4439828
2012-02,G1,25,39,22484,3,4,5,4,1777885
2012-03,G1,25,46,40065,3,4,5,4,3598352
2012-04,G1,25,64,30574,2,2,3,5,3378206
2012-10,G1,25,73,25083,3,7,8,5,2190118
2012-11,G1,25,55,28431,3,7,8,4,2972534
2012-12,G1,25,89,71117,3,6,7,4,6811079
2012-01,G1,26,43,33112,2,3,4,5,3149645
2012-02,G1,26,32,16093,2,3,4,4,1461735
2011-12,G1,26,5,8446,1,1,1,1,833972
2012-04,G1,26,33,25423,2,2,3,5,2609131
2012-03,G1,26,43,37935,2,3,4,4,3396358
2012-10,G1,26,23,15993,2,2,2,5,1418316
2012-09,G1,26,24,53197,2,2,3,4,4715280
2012-11,G1,26,15,17445,1,1,1,4,1578987
2012-12,G1,26,37,41904,1,1,1,4,4238598
2012-01,T3,26,40,19516,2,4,5,5,1179722
2012-09,B7,26,169,60502,3,29,29,4,5622483
2012-02,T3,26,35,23637,1,2,3,4,1480953
2012-09,T3,26,1,444,1,1,1,1,39965
