ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2010-05,H2,8,18,132887,3.011,5,6,6,1
2010-06,H2,8,22,105225,3.261,7,8,8,1
2010-02,F2,8,5,19617,1.584,3,5,5,1
2010-12,D1,8,9,377985,0.009,5,8,8,1
2010-04,T6,7,59,5542113,58.163,22,39,46,3
2010-01,B4,7,276,33866076,261.492,18,114,158,16
2010-11,F2,8,4,40478,0.17,4,4,4,1
2010-03,F1,8,9,96557,1.256,6,8,8,1
2010-05,T6,7,82,7923629,68.313,25,45,57,4
2010-09,H3,7,115,10306884,104.996,13,82,90,11
2010-02,B6,7,11,554149,10,4,7,10,4
2010-01,B6,8,16,67947,3.921,4,14,14,1
2010-04,B6,8,10,36206,2.501,2,9,9,1
2010-05,B6,8,9,28769,2.334,2,9,9,2
2010-06,B6,8,11,32498,3.001,3,11,11,1
2010-07,B6,8,10,25868,2.334,3,8,8,1
2010-08,B6,8,9,46788,0.837,3,9,9,1
2010-09,B6,8,14,70326,2.172,3,12,12,1
2010-11,B6,8,10,35066,2.334,4,10,10,1
2010-04,R1,8,63,269007,7.798,4,31,32,1
2010-05,R1,8,45,199521,6.333,4,24,25,2
2010-06,R1,8,58,283281,8.381,5,32,32,1
2010-10,R1,8,53,313382,7.212,4,32,32,1
2010-01,G4,7,118,5950908,120.664,29,87,96,4
2010-04,D1,8,12,207572,1.426,6,10,10,1
2010-02,F1,8,2,12071,0.002,2,2,2,1
2010-04,B7,7,42,2444731,30.496,2,34,37,3
2010-01,G1,7,37,5288621,36,4,5,20,8
2010-01,B5,7,24,1418725,21.333,5,17,19,6
2010-10,A1,8,13,95583,2.545,8,13,13,1
2010-03,D1,8,4,75705,0.17,3,4,4,1
2010-11,A1,8,11,76144,1.172,6,7,7,2
2010-12,A1,8,19,190534,1.595,7,12,12,1
2010-12,F2,8,4,25200,0.668,3,4,4,1
2010-07,T6,7,17,642719,13.165,13,17,17,1
2010-09,T6,7,21,942571,16.332,15,19,21,1
2010-01,A1,8,5,52648,0.837,5,5,5,1
2010-03,A1,8,10,148275,1.09,4,7,7,1
2010-05,A1,8,10,65987,1.256,3,6,6,1
2010-08,A1,8,11,285611,0.509,5,5,5,1
2010-01,T3,7,16,685206,16.333,2,14,14,4
2010-02,T3,7,17,720224,15.833,2,16,17,3
2010-03,T3,7,35,2154159,34.266,2,24,28,7
2010-10,T3,7,37,2760931,35.666,2,28,30,6
2010-11,T3,7,34,3116942,44.333,2,24,28,5
2010-12,T3,7,30,3010363,35.833,2,19,23,4
2010-03,H3,8,7,63820,0.838,4,6,6,2
2010-07,R1,8,51,274041,5.967,5,28,28,1
2010-12,R1,8,52,290630,7.334,5,34,34,3
2010-11,G2,8,18,286704,2.179,4,12,14,2
2010-12,G2,8,26,449503,2.187,4,17,18,1
2010-02,B5,7,18,1016485,14.166,4,10,13,8
2010-04,B5,7,45,4062651,43.081,6,21,28,8
2010-06,B5,7,37,3822603,41.665,7,17,24,8
2010-08,B5,7,7,706274,7.5,3,7,7,4
2010-09,B5,7,28,2451720,29.832,6,16,21,8
2010-07,B5,7,20,2693616,26.165,7,14,15,5
2010-10,B5,7,29,2350852,31.666,6,17,24,7
2010-02,B7,8,1,4140,0.5,1,1,1,1
2010-09,B7,8,1,4140,0.5,1,1,1,1
2010-07,B5,8,14,65355,2.254,5,12,12,1
2010-04,T3,7,34,1632418,29.999,2,22,27,7
2010-05,T3,7,53,3762546,50.499,2,28,34,7
2010-12,G4,8,4,7771,0.958,3,4,4,2
2010-07,T3,7,32,1722781,30.666,2,27,30,6
2010-08,T3,7,30,1050427,25.999,3,28,29,3
2010-04,G5,8,4,13901,0.543,3,4,4,1
2010-05,F1,8,11,128623,0.592,8,10,10,1
2010-06,F1,8,12,119729,0.757,8,11,11,1
2010-09,F1,8,11,102593,2.089,8,10,10,1
2010-01,G9,8,1,2400,0.333,1,1,1,1
2010-02,G9,8,2,3375,0.458,2,2,2,1
2010-05,G9,8,1,2400,0.333,1,1,1,1
2010-09,G9,8,1,2400,0.333,1,1,1,1
2010-12,G9,8,2,3375,0.458,2,2,2,1
2010-04,F1,8,10,112654,0.841,8,9,9,1
2010-11,F1,8,15,82094,3.837,8,10,10,1
2010-12,F1,8,22,207774,2.598,9,13,13,2
2010-06,B5,8,10,86810,0.879,4,9,9,1
2010-05,B5,8,16,77760,2.464,6,14,14,1
2010-06,T3,7,23,688032,20.666,2,21,23,4
2010-09,T3,7,24,950127,20.666,2,21,23,3
2010-01,F1,8,9,66171,2.669,5,7,7,1
2010-08,F1,8,11,91888,1.006,5,6,6,1
2010-02,B5,8,10,42160,0.38,5,7,7,1
2010-08,B5,8,13,84953,1.503,5,11,11,1
2010-11,B5,8,14,37208,2.335,5,12,12,1
2010-12,H3,7,243,26073676,226.827,15,110,137,13
2010-01,B5,8,9,34367,2.125,4,8,8,1
2010-02,A1,8,7,56560,1.419,4,7,7,1
2010-07,A1,8,1,2760,0.167,1,1,1,1
2010-12,G1,7,113,11233047,128.999,6,51,78,13
2010-12,B5,8,5,8390,1.083,2,5,5,1
2010-05,H3,7,100,9385422,81.994,9,57,67,13
2010-03,G2,8,4,52306,0.004,2,4,4,1
2010-02,B6,8,8,27486,2.666,2,8,8,1
2010-03,B6,8,9,34901,2.584,3,9,9,1
2010-06,H1,8,12,78818,1.258,8,12,12,1
2010-07,H1,8,12,65177,1.175,7,12,12,1
2010-08,H1,8,10,59851,2.669,6,8,8,1
2010-09,H1,8,10,65756,1.339,6,8,8,1
2010-02,B3,8,3,13400,0.834,3,3,3,1
2010-10,B5,8,9,47513,0.669,4,7,7,1
2010-06,H3,7,146,13139416,133.329,15,84,109,12
2010-02,G1,8,1,17996,0.001,1,1,1,1
2010-03,G1,8,2,27354,0.002,1,1,1,2
2010-07,G1,8,3,70812,0.003,1,2,2,1
2010-08,G1,8,3,31804,0.003,1,2,2,1
2010-09,G1,8,4,34831,0.004,2,2,2,3
2010-10,G1,8,6,105490,0.338,2,2,2,5
2010-03,F2,8,3,31363,0.169,2,3,3,1
2010-03,G4,8,5,14971,0.71,3,5,5,1
2010-07,G4,8,2,9865,0.834,2,2,2,1
2010-08,G4,8,2,9865,0.834,2,2,2,1
2010-08,H3,7,62,6243949,57.882,7,40,46,8
2010-10,H3,7,101,9731769,89.983,11,66,78,8
2010-10,F1,8,11,70876,2.505,6,9,9,1
2010-10,G2,8,9,112836,1.505,3,5,6,1
2010-06,G9,8,3,3689,0.625,3,3,3,1
2010-10,B6,8,6,37745,0.668,2,6,6,1
2010-12,B6,8,5,11695,1.249,2,5,5,1
2010-05,G2,8,13,158563,1.009,5,10,11,2
2010-07,G9,8,1,716,0.167,1,1,1,1
2010-08,G9,8,4,4986,0.792,2,4,4,1
2010-05,D1,8,4,40367,0.004,3,3,3,1
2010-06,D1,8,4,128257,0.004,4,4,4,1
2010-07,D1,8,2,60479,0.002,2,2,2,1
2010-10,G9,8,2,2965,0.458,2,2,2,1
2010-01,G2,8,5,49228,0.129,3,5,5,1
2010-06,B7,8,3,29042,0.502,2,3,3,1
2010-11,B7,8,1,7762,0.001,1,1,1,1
2010-06,G2,8,7,106264,0.007,3,6,6,2
2010-07,G2,8,4,32616,0.335,3,4,4,1
2010-03,G5,8,6,23640,1.002,3,6,6,1
2010-05,G5,8,30,303024,1.068,5,9,9,1
2010-06,G5,8,26,286237,0.814,5,7,7,1
2010-07,G5,8,4,16130,0.876,2,4,4,1
2010-08,G5,8,5,45046,0.877,2,5,5,1
2010-09,G5,8,7,38356,1.294,3,6,6,1
2010-10,G5,8,10,52115,1.048,4,6,6,1
2010-09,D1,8,7,209558,0.339,5,6,6,1
2010-02,G2,8,6,86263,0.92,1,5,6,1
2010-10,T6,7,13,509327,8.999,10,13,13,1
2010-01,G9,7,2,135604,2,2,2,2,1
2010-05,G9,7,2,322566,4,2,2,2,1
2010-09,G9,7,5,522841,3.999,4,4,5,3
2010-11,G5,8,9,51157,0.548,3,4,4,1
2010-12,G5,8,3,8461,0.542,2,3,3,1
2010-01,G5,8,2,7390,0.375,1,2,2,1
2010-02,G5,8,5,20722,1.126,2,5,5,1
2010-08,G2,8,4,14319,1.583,2,3,4,1
2010-02,G4,8,1,7254,0.001,1,1,1,1
2010-05,G4,8,3,10284,0.209,3,3,3,1
2010-11,B3,8,3,11515,0.835,1,3,3,1
2010-12,B3,8,5,14675,1.169,3,5,5,1
2010-11,D1,8,2,84208,0.002,2,2,2,1
2010-06,B3,8,3,11435,0.834,2,3,3,1
2010-07,B3,8,4,10400,1,1,4,4,1
2010-05,F2,8,2,7150,0.002,1,2,2,1
2010-12,B7,8,1,15200,0.5,1,1,1,1
2010-10,G9,7,5,318177,2.332,2,2,2,1
2010-04,T3,8,2,12370,0.002,1,1,1,1
2010-01,H4,8,2,17335,0.084,2,2,2,1
2010-02,H4,8,1,1385,0.083,1,1,1,1
2010-03,H4,8,1,1385,0.083,1,1,1,1
2010-04,B7,8,1,11520,0.001,1,1,1,1
2010-10,D1,8,5,130491,0.005,5,5,5,1
2010-10,B3,8,3,12805,0.667,1,3,3,1
2010-04,G9,8,1,975,0.125,1,1,1,1
2010-02,D1,8,5,87900,1.334,5,5,5,1
2010-09,B3,8,5,22320,1.417,2,5,5,1
2010-01,D1,8,1,2766,0.5,1,1,1,1
2010-09,G4,8,1,7183,0.333,1,1,1,1
2010-11,G1,8,6,76539,0.006,1,1,2,4
2010-12,G1,8,4,46355,0.004,1,1,1,3
2010-01,G4,8,3,4530,0.833,2,3,3,1
2010-08,B3,8,3,10090,0.667,2,3,3,1
2010-04,G4,8,1,1830,0.125,1,1,1,1
2010-06,G4,8,2,4275,0.292,2,2,2,1
2010-10,T2,8,1,5050,0.001,1,1,1,1
2010-01,B3,8,3,15549,0.335,3,3,3,1
2010-03,G9,7,1,37600,1,1,1,1,1
2010-04,G9,7,1,37600,1,1,1,1,1
2010-03,B3,8,2,3500,0.334,2,2,2,1
2010-04,B3,8,3,9010,0.833,2,3,3,1
2010-05,B3,8,3,6190,0.667,1,3,3,1
2010-01,H3,8,1,2745,0.333,1,1,1,1
2010-04,H3,8,4,24912,0.835,4,4,4,2
2010-08,H3,8,2,15498,0.002,2,2,2,2
2010-10,H3,8,1,3635,0.5,1,1,1,1
2010-06,T3,8,1,2955,0.667,1,1,1,1
2010-08,B7,8,1,1140,0.167,1,1,1,1
2010-01,F2,8,1,2975,0.5,1,1,1,1
2010-05,H3,8,4,46627,0.004,2,3,3,2
2010-06,H3,8,3,25053,0.003,2,3,3,3
2010-11,H3,8,7,62944,1.337,4,6,6,2
2010-11,T3,8,1,7348,0.001,1,1,1,1
2010-11,G9,7,2,419745,1.5,1,2,2,1
2010-01,T2,8,1,1800,0.167,1,1,1,1
2010-07,T2,8,1,1800,0.167,1,1,1,1
2010-11,T2,8,1,1725,0.167,1,1,1,1
2010-02,H3,8,1,4060,0.333,1,1,1,1
2010-09,H3,8,2,16400,0.126,2,2,2,2
2010-12,H3,8,12,102254,3.501,4,7,7,3
2010-03,B7,8,1,1400,0.25,1,1,1,1
2010-04,F2,8,1,11060,0.333,1,1,1,1
2010-04,H4,8,1,5314,0.5,1,1,1,1
2010-05,B7,8,1,1179,0.167,1,1,1,1
2010-07,H3,8,2,8651,0.168,1,2,2,1
2010-11,G4,8,2,19061,0.002,2,2,2,1
