ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2011-11,G2,17,15159,954248,13,36,36,4
2011-12,G2,17,29951,2199200,12,41,41,4
2011-01,G2,17,4252,459136,8,20,20,5
2011-01,G4,17,3230,134565,33,111,111,5
2011-02,G4,17,3799,171482,29,107,107,4
2011-03,G4,17,4567,217847,29,118,119,4
2011-04,G4,17,3680,144765,32,125,126,4
2011-05,G4,17,8524,744786,36,128,132,5
2011-06,G4,17,6464,329227,35,124,127,4
2011-07,G4,17,7301,412094,37,127,128,4
2011-08,G4,17,12689,487475,33,121,125,5
2011-09,G4,17,12272,507041,33,114,117,4
2011-10,G4,17,5670,190073,32,125,130,5
2011-11,G4,17,16044,1011597,39,137,141,4
2011-12,G4,17,11584,746563,38,123,126,4
2011-03,F3,17,56878,2147171,15,111,121,4
2011-04,F3,17,82676,4081962,14,117,131,4
2011-06,F3,17,132408,7222510,15,148,168,4
2011-01,D1,17,114135,5875814,22,76,81,5
2011-02,D1,17,82915,4041970,22,78,81,4
2011-04,D1,17,79541,3785383,27,85,88,4
2011-05,D1,17,81255,4058309,27,93,96,5
2011-06,D1,17,70533,2818461,32,90,93,4
2011-07,D1,17,68633,3218960,34,81,83,4
2011-08,D1,17,77081,3938982,29,90,92,5
2011-09,D1,17,61944,2934472,29,90,98,4
2011-10,D1,17,74112,3439761,30,76,76,5
2011-11,D1,17,48634,2366796,33,79,81,4
2011-12,D1,17,49400,2665370,32,74,78,4
2011-12,A1,17,23803,1315665,17,79,83,4
2011-01,B5,17,3709,221270,8,70,71,5
2011-02,B5,17,3594,174063,7,63,64,4
2011-03,B5,17,7592,302438,8,77,81,4
2011-04,B5,17,4048,268899,8,78,81,4
2011-05,B5,17,10486,628756,8,85,89,5
2011-06,B5,17,9829,501923,8,72,76,4
2011-07,B5,17,35623,1232197,9,73,76,4
2011-08,B5,17,36592,1208483,9,77,79,5
2011-09,B5,17,51045,2098305,9,97,100,4
2011-10,B5,17,32844,1268091,9,86,89,5
2011-11,B5,17,10535,439896,9,80,81,4
2011-12,B5,17,7554,295433,8,71,72,4
2011-03,B3,17,82963,4038344,11,111,114,4
2011-12,B3,17,113971,5270457,13,115,121,4
2011-04,B3,17,63596,2795945,12,112,115,4
2011-07,B3,17,61382,2606302,11,85,90,4
2011-08,B3,17,77883,4146169,12,113,119,5
2011-09,B7,17,35690,1387357,4,277,287,4
2011-01,B7,17,37704,2088167,4,286,293,5
2011-02,B7,17,34015,1577018,4,252,259,4
2011-03,B7,17,32424,1475340,4,280,282,4
2011-04,B7,17,32886,1558551,4,271,280,4
2011-05,B7,17,26625,1446642,4,313,325,5
2011-06,B7,17,19163,988368,4,277,293,4
2011-07,B7,17,23595,1041029,4,281,293,4
2011-08,B7,17,37906,1576266,4,312,319,5
2011-04,A1,17,19184,713110,10,53,53,4
2011-03,G1,17,213,4230,3,11,13,4
2011-04,G1,17,555,27332,4,12,13,4
2011-10,G1,17,307,7302,4,18,19,5
2011-12,G1,17,252,4492,3,17,18,4
2011-09,H3,17,17602,1023892,15,188,192,4
2011-05,T6,17,78195,5517047,35,326,346,5
2011-06,T6,17,33194,1754978,35,250,260,4
2011-08,H2,17,15473,802467,26,40,40,5
2011-09,H2,17,10469,489349,27,42,43,4
2011-10,B7,17,35272,1442920,4,372,390,5
2011-12,B7,17,16486,618262,4,241,251,4
2011-02,T6,17,15190,999022,28,242,246,4
2011-03,T6,17,45425,3352113,30,257,272,4
2011-04,T6,17,79489,6057879,37,313,326,4
2011-08,T6,17,8480,412032,33,244,248,5
2011-09,T6,17,23474,1172251,32,290,302,4
2011-10,T6,17,50902,2434859,32,293,308,5
2011-07,T6,17,7819,421353,32,187,196,4
2011-11,T6,17,13162,638073,34,220,228,4
2011-11,B7,17,20226,785722,3,285,291,4
2011-01,A1,17,5987,318254,12,41,42,5
2011-02,A1,17,12931,608748,13,52,53,4
2011-07,A1,17,3815,181184,9,43,46,4
2011-08,A1,17,23032,1163737,16,64,67,5
2011-09,A1,17,21482,797953,13,55,56,4
2011-10,A1,17,16675,720961,14,69,72,5
2011-11,A1,17,13910,675730,16,84,87,4
2011-12,T6,17,8863,451737,30,187,193,4
2011-12,B3,6,,600,1,1,1,1
2011-05,H1,17,1038,62274,14,23,24,5
2011-06,H1,17,731,45896,13,19,19,4
2011-12,H1,17,2418,176776,10,19,21,4
2011-09,B3,17,50467,2157204,12,112,120,4
2011-09,R1,17,25607,874087,11,91,93,4
2011-02,B1,6,,1153,3,3,3,1
2011-01,T6,17,6255,243413,25,180,185,5
2011-12,B4,6,,400,1,1,1,1
2011-01,F2,17,44176,2978620,15,71,74,5
2011-12,F2,17,30280,1516162,14,68,73,4
2011-03,A1,17,15865,624359,10,43,44,4
2011-01,H4,17,11244,542386,9,28,28,5
2011-02,H4,17,7881,480236,11,24,24,4
2011-03,H4,17,4824,428776,10,31,33,4
2011-04,H4,17,3742,331799,11,34,35,4
2011-05,H4,17,7101,650312,12,38,40,5
2011-06,H4,17,3415,356842,11,35,36,4
2011-07,H4,17,3394,121788,11,28,29,4
2011-08,H4,17,10740,350800,10,25,28,5
2011-09,H4,17,7028,302755,11,31,32,4
2011-10,H4,17,3965,240203,14,29,30,5
2011-11,H4,17,5700,380490,12,28,28,4
2011-12,H4,17,4870,317578,8,21,21,4
2011-07,H1,17,663,50741,15,23,23,4
2011-01,T2,17,23546,1047849,8,60,65,5
2011-02,T2,17,17265,1117505,8,63,69,4
2011-03,T2,17,19938,1245348,8,66,74,4
2011-10,T2,17,45206,2824537,9,74,82,5
2011-03,B6,17,12709,522096,6,79,81,4
2011-04,B6,17,11053,536708,5,74,78,4
2011-01,H2,17,7102,354475,22,34,34,5
2011-11,H2,17,19925,1068651,28,50,50,4
2011-12,H2,17,19572,1036422,33,47,47,4
2011-01,B6,17,7884,363644,5,67,71,5
2011-02,B6,17,10813,519013,5,77,80,4
2011-05,B6,17,9413,579725,5,77,80,5
2011-06,B6,17,7386,318931,5,71,74,4
2011-09,B6,17,14446,584026,5,83,86,4
2011-10,B6,17,11899,717101,5,89,93,5
2011-11,B6,17,11153,594821,5,83,91,4
2011-12,B6,17,6360,331549,6,80,85,4
2011-10,H2,17,11783,683888,30,50,51,5
2011-04,R1,17,42734,1815352,9,90,92,4
2011-05,R1,17,57766,2597306,10,89,92,5
2011-06,R1,17,36790,1310803,10,84,85,4
2011-07,R1,17,31835,1176833,9,81,85,4
2011-08,R1,17,32727,1130050,11,78,81,5
2011-10,R1,17,33544,1149140,11,94,98,5
2011-04,G9,17,2209,147855,9,37,53,4
2011-05,G9,17,2833,181686,7,40,64,5
2011-06,G9,17,2431,158831,6,28,47,4
2011-07,G9,17,2500,176099,6,27,46,4
2011-08,G9,17,3143,218573,9,30,54,5
2011-09,G9,17,2085,151041,9,31,43,4
2011-10,G9,17,2994,231737,8,35,63,5
2011-11,G9,17,2088,156370,7,33,52,4
2011-02,R1,17,48239,1924864,9,90,92,4
2011-02,H1,17,311,18866,11,15,15,4
2011-08,H1,17,1289,74336,14,21,21,5
2011-12,B1,6,,1975,3,3,3,1
2011-04,T2,17,29816,1365450,8,64,71,4
2011-05,T2,17,69080,3494942,8,68,80,5
2011-06,T2,17,64023,3264944,8,65,76,4
2011-07,T2,17,58310,2802368,8,75,82,4
2011-08,T2,17,63567,3344171,7,67,73,5
2011-09,T2,17,41577,2142272,8,72,80,4
2011-11,T2,17,23566,1507788,8,71,78,4
2011-12,T2,17,7874,318091,8,63,70,4
2011-01,R1,17,70660,3039324,12,109,113,5
2011-03,R1,17,33202,1134909,10,89,91,4
2011-04,G5,17,1386,68794,9,18,18,4
2011-05,G5,17,2785,138121,11,25,26,5
2011-06,G5,17,998,43848,8,23,23,4
2011-07,G5,17,1886,75743,9,23,23,4
2011-08,G5,17,4493,251294,12,29,30,5
2011-09,G5,17,3115,190489,11,25,26,4
2011-10,G5,17,1894,88894,11,31,31,5
2011-11,G5,17,1388,74959,9,25,25,4
2011-12,G5,17,1110,47259,9,21,21,4
2011-02,H2,17,4381,216840,23,35,36,4
2011-03,H2,17,7396,282767,25,36,37,4
2011-05,H2,17,12166,852493,27,49,50,5
2011-06,H2,17,8676,501018,28,47,47,4
2011-02,D2,6,,1681,4,4,4,1
2011-01,G1,17,526,20000,5,15,15,5
2011-05,G1,17,335,8885,5,16,17,5
2011-06,G7,6,,500,1,1,1,1
2011-05,G7,6,,700,2,2,2,1
2011-05,D1,6,,405,1,1,1,1
2011-01,G9,17,2028,151406,7,27,38,5
2011-02,G9,17,2200,169437,8,33,45,4
2011-03,G9,17,2544,183035,8,40,57,4
2011-12,G9,17,2548,191093,8,23,43,4
2011-11,R1,17,29466,988202,11,95,96,4
2011-12,R1,17,39629,1520487,11,93,94,4
2011-04,H2,17,7060,391431,25,48,49,4
2011-07,H2,17,10154,625422,26,37,37,4
2011-08,B6,17,5449,296787,7,80,82,5
2011-02,G3,6,,1150,2,2,2,1
2011-03,G3,6,,400,1,1,1,1
2011-05,D2,6,,1937,4,4,4,1
2011-07,B6,17,3852,224797,6,60,63,4
2011-03,H1,17,343,26073,11,15,15,4
2011-04,H1,17,644,31896,12,18,18,4
2011-09,H1,17,1415,79514,11,21,22,4
2011-10,H1,17,1480,79847,13,23,23,5
2011-01,H1,17,673,63705,13,18,18,5
2011-11,H1,17,1713,64484,12,16,19,4
2011-02,G1,17,216,4149,3,12,13,4
2011-09,G1,17,411,8537,5,24,25,4
2011-03,D2,6,,1628,3,3,3,1
2011-07,D2,6,,1822,3,3,3,1
2011-08,D2,6,,3157,5,6,6,1
2011-09,D2,6,,2305,4,5,5,1
2011-07,G1,17,253,5010,4,25,26,4
2011-04,B4,6,,800,1,1,1,1
2011-06,G1,17,233,6020,3,21,22,4
2011-08,G1,17,356,5934,4,24,25,5
2011-01,T3,17,252,11914,1,2,2,5
2011-06,T3,17,432,32651,2,5,5,4
2011-10,T3,17,378,17955,2,4,4,5
2011-12,T3,17,45,4179,1,2,2,4
2011-08,D1,6,,1255,2,2,2,1
2011-01,B1,6,,1185,3,3,3,1
2011-07,G3,6,,1035,2,2,2,1
2011-09,G3,6,,800,1,1,1,1
2011-05,T2,6,,550,1,1,1,1
2011-07,T2,6,,1050,1,1,2,1
2011-01,H5,6,,560,1,1,1,1
2011-05,H5,6,,560,1,1,1,1
2011-09,B2,6,,200,1,1,1,1
2011-08,G7,6,,625,1,1,1,1
2011-11,G7,6,,575,1,1,1,1
2011-04,G3,6,,640,1,1,1,1
2011-06,B1,6,,2070,4,4,4,1
2011-07,B1,6,,2807,6,6,6,1
2011-11,B1,6,,950,2,2,2,1
2011-11,D2,6,,2511,4,4,5,1
2011-10,D2,6,,2788,4,5,6,1
2011-03,B1,6,,675,1,1,1,1
2011-08,H1,6,,625,1,1,1,1
2011-02,T3,17,203,13913,2,3,3,4
2011-03,T3,17,239,19435,2,3,3,4
2011-04,T3,17,195,12066,2,3,3,4
2011-05,T3,17,339,25421,2,3,3,5
2011-07,T3,17,202,11415,1,2,2,4
2011-08,T3,17,179,11743,1,2,2,5
2011-09,T3,17,194,13249,2,3,3,4
2011-11,T3,17,111,6184,1,2,2,4
2011-09,B1,6,,1964,3,4,4,1
2011-10,B2,6,,100,1,1,1,1
2011-11,B2,6,,100,1,1,1,1
2011-07,H3,6,,510,1,1,1,1
2011-05,H3,6,,481,1,1,1,1
2011-11,H3,6,,525,1,1,1,1
2011-10,H3,6,,525,1,1,1,1
2011-02,F2,6,,150,1,1,1,1
2011-01,F2,6,,150,1,1,1,1
2011-08,T1,6,,750,1,1,1,1
2011-06,F1,6,,1150,2,2,2,1
2011-09,F1,6,,1175,2,2,2,1
2011-05,G3,6,,200,1,1,1,1
2011-04,D2,6,,882,2,2,2,1
2011-06,D2,6,,352,1,1,1,1
2011-06,B3,6,,500,1,1,1,1
2011-01,D2,6,,132,1,1,1,1
2011-05,B1,6,,708,3,3,3,1
2011-08,B1,6,,1118,3,3,3,1
2011-04,B1,6,,2500,4,5,5,1
2011-10,A1,6,,786,1,1,2,1
2011-12,A1,6,,288,1,1,1,1
2011-11,A1,6,,216,1,1,1,1
2011-09,R1,6,,700,1,1,1,1
2011-10,B1,6,,848,2,2,2,1
2011-06,D1,6,,562,1,1,1,1
2011-05,B4,6,,500,1,1,1,1
2011-11,B4,6,,600,1,1,1,1
2011-12,B2,6,,100,1,1,1,1
2011-03,D1,6,,700,1,1,1,1
