ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2011-05,T6,11,458,748334,24,369,415,1
2011-04,T6,11,530,1071052,25,392,449,1
2011-06,T6,11,383,434751,25,316,351,1
2011-07,T6,11,380,490971,25,310,344,1
2011-09,T6,11,407,716441,27,330,371,1
2011-08,T6,11,372,487585,26,297,338,1
2011-10,T6,11,464,909587,26,307,367,1
2011-11,T6,11,557,928309,27,302,359,1
2011-12,T6,11,485,542683,23,265,317,1
2011-10,D1,11,34,337473,9,27,28,1
2011-09,D1,11,35,394763,13,28,29,1
2011-06,H4,11,19,74244,6,16,18,1
2011-12,H4,11,17,146454,5,13,15,1
2011-05,H4,11,29,150792,8,24,27,1
2011-01,H2,11,25,68504,14,20,25,1
2011-02,H2,11,20,58260,12,16,20,1
2011-03,H2,11,24,146895,13,17,22,1
2011-04,H2,11,27,137771,12,18,26,1
2011-05,H2,11,37,176506,16,24,36,1
2011-06,H2,11,31,82451,14,22,30,1
2011-08,H2,11,33,86742,14,24,31,1
2011-07,H2,11,27,67641,16,21,26,1
2011-09,H2,11,42,151511,13,23,38,1
2011-10,H2,11,36,107300,13,22,33,1
2011-11,H2,11,32,81935,13,19,27,1
2011-12,H2,11,24,71906,11,15,20,1
2011-01,H5,11,182,306630,31,135,164,1
2011-02,H5,11,184,357440,28,121,149,1
2011-04,H5,11,230,532524,31,151,187,1
2011-05,H5,11,240,611226,33,154,198,1
2011-07,H5,11,221,526528,30,148,180,1
2011-06,H5,11,234,583059,34,158,192,1
2011-08,H5,11,252,557790,36,174,212,1
2011-09,H5,11,237,600228,35,159,197,1
2011-03,H5,11,202,388203,30,132,163,1
2011-06,G4,11,211,439941,19,166,197,1
2011-10,G4,11,195,877214,20,151,186,1
2011-11,G4,11,199,628144,19,140,169,1
2011-12,G4,11,190,545449,19,139,170,1
2011-01,G4,11,189,341509,20,150,177,1
2011-01,R1,11,37,53963,6,28,31,1
2011-02,R1,11,28,64653,6,20,23,1
2011-04,R1,11,33,87360,5,25,28,1
2011-05,R1,11,31,52946,6,23,26,1
2011-08,R1,11,38,79775,6,29,30,1
2011-03,R1,11,30,51000,6,21,24,1
2011-06,R1,11,28,41234,4,20,23,1
2011-09,R1,11,32,66221,7,25,27,1
2011-10,R1,11,39,85442,7,29,31,1
2011-11,R1,11,37,53619,7,28,29,1
2011-12,R1,11,35,54925,6,27,28,1
2011-07,R1,11,38,105458,6,28,32,1
2011-01,B7,11,50,137029,2,42,47,1
2011-03,B7,11,45,144874,4,36,40,1
2011-04,B7,11,45,135648,4,36,40,1
2011-02,B7,11,42,157300,3,33,36,1
2011-09,F2,11,261,2019351,12,51,137,1
2011-10,F2,11,259,2045796,12,51,142,1
2011-12,D1,11,34,324365,10,21,26,1
2011-11,D1,11,33,222028,8,23,26,1
2011-11,F2,11,282,2110406,10,50,139,1
2011-12,F2,11,214,1148911,12,47,103,1
2011-01,T2,11,1207,2069961,8,424,850,1
2011-02,T2,11,1183,1835949,8,422,835,1
2011-04,T2,11,1256,2080357,7,427,883,1
2011-05,T2,11,1315,2860867,9,432,901,1
2011-06,T2,11,1348,3045223,9,431,906,1
2011-03,T2,11,1165,1873058,7,408,825,1
2011-07,T2,11,1320,2981541,9,434,900,1
2011-08,T2,11,1328,3191299,8,437,905,1
2011-09,T2,11,1279,2632264,8,430,897,1
2011-10,T2,11,1249,2277381,8,436,890,1
2011-11,T2,11,1307,2253661,9,430,890,1
2011-12,T2,11,1297,2203348,9,432,885,1
2011-04,D1,11,27,199852,5,19,22,1
2011-01,H4,11,9,45437,6,9,9,1
2011-02,H4,11,10,35413,5,10,10,1
2011-03,H4,11,17,47339,6,13,17,1
2011-04,H4,11,20,85094,6,17,19,1
2011-08,H4,11,21,84661,7,18,20,1
2011-10,H4,11,20,69024,5,18,20,1
2011-11,H4,11,19,56233,4,14,17,1
2011-07,H4,11,20,83342,5,16,18,1
2011-09,H4,11,19,60088,4,16,18,1
2011-01,G9,11,201,259989,9,68,197,1
2011-04,G9,11,237,340663,11,72,229,1
2011-05,G9,11,256,362922,9,72,249,1
2011-02,G9,11,215,251375,10,64,211,1
2011-06,G9,11,248,346480,10,70,243,1
2011-03,G9,11,215,311541,11,72,209,1
2011-07,G9,11,241,275208,9,68,235,1
2011-08,G9,11,235,259904,8,68,231,1
2011-10,G9,11,223,400340,9,66,215,1
2011-09,G9,11,221,271381,9,63,218,1
2011-11,G9,11,264,418579,8,64,228,1
2011-12,G9,11,231,274416,8,61,217,1
2011-09,G1,11,5,11978,3,3,5,1
2011-10,G1,11,6,15457,4,5,6,1
2011-08,G4,11,216,311256,22,179,209,1
2011-01,B6,11,260,331962,5,211,236,1
2011-08,B6,11,324,541156,5,243,285,1
2011-09,G4,11,193,485524,20,144,178,1
2011-07,G4,11,197,326951,20,164,191,1
2011-06,B6,11,283,315568,5,221,251,1
2011-04,B6,11,275,391941,5,228,247,1
2011-10,B6,11,296,404943,6,223,270,1
2011-09,B6,11,297,357230,6,226,265,1
2011-11,B6,11,341,547920,7,229,285,1
2011-07,B6,11,305,412055,5,231,265,1
2011-12,B6,11,340,445649,7,228,281,1
2011-05,B6,11,283,507165,5,224,252,1
2011-02,B6,11,247,266117,7,204,225,1
2011-03,B6,11,261,432846,6,219,239,1
2011-02,D1,11,28,183855,6,18,21,1
2011-03,D1,11,37,329832,6,22,29,1
2011-06,G1,11,5,11296,3,4,5,1
2011-08,G1,11,4,10371,2,3,4,1
2011-01,G1,11,4,9998,2,3,4,1
2011-07,G1,11,5,11296,3,4,5,1
2011-05,B7,11,41,121894,3,32,35,1
2011-08,B7,11,55,179114,2,46,51,1
2011-06,B7,11,40,146636,2,30,33,1
2011-09,B7,11,38,127457,2,30,34,1
2011-10,B7,11,41,143648,2,32,37,1
2011-11,B7,11,51,121734,2,30,33,1
2011-07,B7,11,42,150598,2,33,36,1
2011-01,G5,11,15,31019,6,14,15,1
2011-03,G5,11,13,24772,6,13,13,1
2011-08,G5,11,14,21589,5,14,14,1
2011-09,G5,11,11,41385,5,11,11,1
2011-10,G5,11,13,13177,5,13,13,1
2011-07,G5,11,13,15315,6,13,13,1
2011-01,T3,11,31,49059,3,22,29,1
2011-02,T3,11,12,20250,3,8,9,1
2011-04,T3,11,13,15828,3,7,9,1
2011-05,T3,11,16,19961,3,8,11,1
2011-07,T3,11,19,56119,3,10,15,1
2011-08,T3,11,39,45205,3,23,33,1
2011-06,T3,11,19,61426,3,10,13,1
2011-09,T3,11,20,29473,3,9,16,1
2011-11,T3,11,21,33681,3,10,15,1
2011-10,T3,11,20,74468,3,10,16,1
2011-12,T3,11,23,37096,3,10,15,1
2011-03,T3,11,16,22779,3,9,12,1
2011-05,G5,11,14,9556,6,14,14,1
2011-02,G1,11,4,7259,2,3,4,1
2011-03,G1,11,4,11939,2,3,4,1
2011-02,G5,11,9,4849,5,9,9,1
2011-06,G5,11,11,4566,6,11,11,1
2011-04,G5,11,13,8754,6,13,13,1
2011-11,G5,11,9,4597,5,9,9,1
2011-12,G5,11,9,4580,6,9,9,1
