ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2013-12,A1,26,47,11489,9,25,26,1,1033134
2014-05,T6,26,147,133095,18,37,40,4,8705566
2014-08,T6,26,62,5176,17,38,38,4,540903
2014-11,G3,25,3469,3011927,55,893,955,4,313160087
2014-07,G3,26,1747,765845,55,649,690,4,73417149
2014-11,G3,26,1315,397088,46,519,537,4,38613739
2013-12,G3,26,535,213414,50,375,384,1,20398041
2014-06,T6,26,64,22987,20,29,30,5,2265841
2014-07,T6,26,60,11170,13,27,28,4,1047681
2014-02,G3,26,2064,792433,54,709,740,4,69583707
2014-09,B7,25,266,98941,4,50,50,5,9774961
2014-10,B7,25,176,75412,4,48,48,4,7711064
2014-07,B7,25,195,102279,4,48,48,4,8856754
2014-08,B7,25,254,141861,4,53,53,4,13449307
2014-11,B7,25,91,50705,4,31,31,4,4238412
2014-07,B7,26,26,6277,4,15,15,4,671968
2014-06,G3,26,1809,932430,56,597,621,5,85490994
2014-05,G2,26,83,42621,4,21,21,4,3835377
2014-04,F1,26,129,26762,29,52,53,4,2732659
2014-12,G3,25,3191,2574045,59,793,838,4,269230798
2014-05,B2,25,2927,2566336,21,409,475,4,227651287
2013-12,B2,25,783,541314,17,235,274,1,51868621
2014-01,B2,26,877,310988,13,221,256,4,25458780
2014-02,B2,26,831,314343,15,206,236,4,27091288
2014-01,G5,25,214,175752,11,32,34,4,14830868
2013-12,B4,26,276,189554,26,130,140,1,16021570
2014-07,B2,25,3733,2504064,19,649,734,4,237234034
2014-11,B2,25,2482,2159890,17,461,517,4,189416724
2014-04,B2,25,3912,2709560,18,465,539,4,244995844
2013-12,B2,26,252,105774,14,133,157,1,8828944
2014-06,B2,26,1054,579185,13,219,247,5,62861259
2014-03,B2,26,1260,611349,16,227,259,5,51070526
2014-09,B2,26,1248,521158,18,299,355,5,47932635
2014-11,B2,26,505,218431,16,164,190,4,20814442
2014-10,B2,26,834,358269,16,234,273,4,33910312
2014-07,B2,26,904,328988,16,251,287,4,29288853
2014-12,B2,26,444,114080,14,160,186,4,10500990
2014-04,B2,26,1010,585121,17,215,248,4,52473874
2014-05,B2,26,841,414965,16,208,234,4,38236443
2014-08,G3,26,1731,703010,55,630,663,4,68681215
2014-09,G3,26,2306,821120,59,828,866,5,79354385
2014-05,G3,26,1605,964989,49,591,615,4,87429521
2014-03,G3,26,2611,953699,55,773,803,5,84974867
2014-09,H4,25,432,141796,22,66,73,5,16799432
2014-07,H4,25,188,49589,19,48,53,4,4905096
2014-10,H4,25,248,178798,16,48,53,4,18342409
2014-08,H4,25,393,106986,21,56,60,4,10480639
2014-10,H4,26,43,38550,7,12,12,4,2087201
2014-07,D1,26,145,80279,30,54,55,4,8439603
2014-08,D1,26,183,54732,25,60,61,4,5675934
2014-06,D1,26,204,179451,24,42,42,5,18486842
2013-12,F3,26,23,8616,6,17,17,1,892809
2014-02,H4,25,145,78914,12,24,25,4,10738256
2014-03,H4,25,278,101359,20,38,40,5,11533761
2014-01,H4,25,110,36924,11,20,21,4,7522102
2014-10,H2,26,55,8327,21,28,29,4,796218
2014-09,H2,26,104,42764,22,37,39,5,4408314
2014-12,G3,26,1191,441514,47,487,500,4,39951412
2013-12,R1,26,50,8534,6,11,11,1,801456
2014-05,F2,25,470,504377,19,71,78,4,52718140
2014-04,F2,26,30,4497,7,8,9,4,426335
2014-07,F2,26,21,1090,5,11,11,4,120283
2014-09,F2,26,27,2132,10,16,16,5,211869
2014-08,F2,26,30,3383,6,10,10,4,356467
2014-10,F2,26,39,11884,6,12,14,4,1236995
2014-11,F2,26,33,2441,10,14,15,4,247851
2014-12,F2,26,26,2489,7,12,12,4,251662
2014-03,F2,26,54,10146,9,18,18,5,1002095
2014-03,H2,26,84,13566,12,15,15,5,1034833
2014-11,F1,26,66,17552,22,35,37,4,1727889
2013-12,T1,26,352,100990,17,255,268,1,10048600
2014-02,B6,25,346,249421,8,54,62,4,22986494
2014-07,H2,26,69,9538,20,27,28,4,949916
2014-12,F1,26,67,17148,17,31,31,4,1775048
2013-12,D1,26,27,19897,13,19,19,1,1837439
2014-01,F2,26,36,13498,10,18,19,4,1363453
2014-07,D2,26,1020,378509,54,384,404,4,37384037
2014-05,F2,26,23,2401,7,11,11,4,218237
2013-12,F2,26,6,1424,4,4,4,1,146579
2013-12,T2,25,83,66858,6,21,24,1,5754599
2014-10,T2,25,504,720845,10,42,52,4,59117130
2014-03,H3,25,1458,1006699,21,251,269,5,106145016
2014-01,H3,26,161,40902,11,35,37,4,3865113
2014-12,B6,25,210,139105,8,47,57,4,17393859
2014-06,B6,25,264,113314,9,71,75,5,13158777
2014-09,B6,25,547,475109,9,90,100,5,51075103
2014-03,B6,25,451,257247,8,74,82,5,23067774
2014-10,B6,25,378,264825,8,65,77,4,32247108
2014-01,B6,25,337,194903,7,59,66,4,18390607
2014-11,B6,25,252,180835,8,43,51,4,23288315
2014-08,B6,25,376,178841,9,75,83,4,20633247
2013-12,B6,25,104,33734,8,33,38,1,2721475
2014-07,B6,25,320,190335,10,97,106,4,19361793
2014-04,B6,25,351,247630,8,57,61,4,23889956
2014-05,B6,25,296,288072,7,45,50,4,29642817
2014-04,R1,26,77,19038,6,18,18,4,1896307
2014-05,R1,26,53,11390,3,11,11,4,1074755
2014-09,R1,26,131,65775,7,32,32,5,6541798
2014-07,R1,26,106,60275,5,22,22,4,6095293
2014-06,F2,26,23,1944,8,15,15,5,191773
2014-12,T2,25,425,822534,8,24,30,4,63562445
2014-09,T2,25,543,469027,9,47,56,5,39008744
2014-07,T2,25,362,162239,7,39,47,4,15194767
2014-11,T2,25,411,806215,7,33,41,4,63242968
2014-01,T2,25,229,81883,9,23,27,4,6969515
2014-08,T2,25,428,367430,9,41,51,4,31478551
2014-02,G5,25,246,355829,12,38,39,4,34173004
2014-03,G5,25,376,360588,12,41,43,5,37063242
2014-06,G5,26,23,3988,6,9,9,5,398525
2014-07,G5,26,18,4721,6,13,13,4,492374
2014-05,H3,26,87,49494,7,21,22,4,5059846
2014-04,H3,25,936,580736,17,188,209,4,55717631
2014-12,H3,26,53,37170,8,33,34,4,3626193
2014-06,H3,26,46,27263,4,20,20,5,2782820
2014-01,H2,26,56,4792,10,15,15,4,436547
2014-08,B6,26,60,12320,6,27,29,4,1302425
2014-07,B6,26,48,18300,6,26,28,4,1904214
2014-02,H5,26,103,48526,27,34,34,4,2924793
2014-12,B5,25,466,270990,10,138,143,4,24514380
2014-08,B5,25,1142,394078,13,267,283,4,34945317
2013-12,B6,26,18,2274,6,10,12,1,223192
2014-04,G2,26,57,39191,5,16,16,4,3523931
2014-12,G5,25,79,57595,10,29,29,4,5180534
2013-12,G5,25,37,34239,9,18,19,1,2727038
2014-04,G5,25,340,372733,13,50,53,4,38558789
2013-12,G5,26,6,830,5,5,5,1,67105
2014-01,G5,26,23,1654,8,9,9,4,166821
2014-03,G5,26,15,5420,5,8,8,5,528336
2014-04,G5,26,17,1521,6,8,8,4,136922
2014-06,T2,25,395,275306,8,32,36,5,25044332
2014-05,T2,25,256,210821,9,29,36,4,19716805
2014-08,T2,26,62,26434,6,19,22,4,2321108
2014-07,T2,26,61,16378,5,13,14,4,1591921
2014-10,T2,26,60,27747,7,14,16,4,2466431
2014-06,T2,26,97,13305,6,11,12,5,1266245
2014-12,H4,25,244,172585,9,34,37,4,15144598
2014-05,H4,25,309,115602,13,33,37,4,11607133
2014-06,H4,25,204,30159,21,47,50,5,3170652
2014-11,H4,25,255,284833,11,36,39,4,24604926
2014-04,H4,25,251,99354,14,31,33,4,11029797
2014-12,H4,26,53,37357,3,5,6,4,2038190
2013-12,B5,25,218,139093,9,72,74,1,9810381
2014-04,B5,25,839,620291,11,142,153,4,39396118
2014-10,B5,26,134,43005,6,46,47,4,3556949
2014-05,B5,26,107,25777,6,26,26,4,1633600
2014-04,B5,26,78,23786,5,20,21,4,1392639
2014-11,B5,26,72,40792,5,35,36,4,2401467
2014-06,B5,26,95,19148,4,17,17,5,1346443
2014-12,B5,26,59,28104,6,33,33,4,1914441
2014-06,G4,26,110,57380,14,45,47,5,5800851
2014-02,T6,26,87,117226,14,21,23,4,7427627
2014-02,T2,25,98,37279,6,19,22,4,2659653
2014-03,T2,25,201,110183,9,27,32,5,8943013
2014-04,T2,25,280,217684,9,30,35,4,18317816
2014-03,T2,26,32,3710,5,8,9,5,306731
2014-09,T2,26,36,16860,7,16,18,5,1306329
2014-02,F2,26,34,8547,7,16,16,4,762577
2014-04,T2,26,42,5568,8,16,17,4,473548
2014-05,T2,26,54,15518,6,12,15,4,1436503
2014-09,B6,26,88,20288,6,29,32,5,2098317
2014-05,H4,26,52,13326,8,8,8,4,716999
2014-06,H4,26,22,2069,6,8,9,5,189438
2014-11,H2,26,20,7303,11,11,11,4,732055
2014-10,B6,26,60,17333,6,23,29,4,1813222
2014-03,B6,26,88,26491,7,20,23,5,2680803
2014-02,B6,26,60,20271,7,13,17,4,2106995
2014-11,B6,26,48,15263,6,15,19,4,1599768
2014-01,B6,26,60,7283,6,21,22,4,730125
2014-12,B6,26,34,4874,6,15,18,4,456291
2014-04,B6,26,41,13277,5,15,16,4,1187669
2014-05,B6,26,37,13092,7,16,16,4,1275291
2014-06,B6,26,26,10845,5,12,12,5,1087771
2014-11,T2,26,60,32184,6,11,15,4,2785844
2014-08,H4,26,54,16718,8,12,13,4,1026202
2014-03,D1,26,239,85701,25,60,61,5,8697508
2014-01,D1,26,110,29386,20,41,41,4,2831527
2014-12,G4,26,83,25591,13,41,41,4,2661542
2014-09,G4,26,228,110397,23,87,90,5,11517877
2014-12,G9,25,41,10342,7,11,11,4,1181861
2014-06,G9,25,62,15199,9,14,14,5,1445916
2014-10,G9,25,48,9886,6,9,11,4,812850
2014-07,G9,25,51,11122,11,20,21,4,1263348
2014-11,G9,25,26,5459,7,9,9,4,476562
2014-01,G9,25,44,9469,8,14,14,4,1131361
2014-01,G9,26,7,862,3,5,5,4,60112
2014-10,G9,26,6,265,4,4,4,3,25927
2014-05,G9,25,27,6916,7,10,10,4,644022
2014-07,G9,26,3,1197,2,2,2,3,126086
2014-06,G9,26,6,817,2,4,4,4,83625
2014-02,T2,26,14,1103,3,6,6,4,106872
2013-12,T2,26,15,31632,4,4,5,1,2617918
2014-01,T2,26,39,9595,6,12,14,4,887042
2013-12,T6,26,7,1505,5,6,6,1,157246
2013-12,H4,25,25,6292,6,6,6,1,416743
2014-04,G4,26,140,46790,20,58,60,4,4870148
2014-03,G4,26,211,95210,20,77,78,5,9850161
2014-07,H4,26,27,5549,8,10,10,4,344776
2014-12,T2,26,112,132248,5,10,14,4,10411214
2014-08,G4,26,210,56663,20,72,74,4,5941070
2014-07,G4,26,166,56386,18,62,64,4,5741800
2014-05,G5,26,15,677,6,8,8,4,68159
2014-02,G5,26,8,1105,4,4,4,4,111525
2014-03,H3,26,127,30530,10,36,37,5,3175679
2013-12,G4,26,82,44534,11,38,39,1,4028985
2014-08,H3,26,94,41636,9,46,47,4,4012984
2014-02,H3,26,94,44157,12,32,32,4,4495426
2014-07,B5,25,816,397126,11,228,237,4,32029919
2014-02,B5,26,87,74438,6,25,25,4,3416481
2014-03,B5,26,68,22665,5,20,20,5,1188530
2013-12,G1,25,6,251,1,1,1,1,32537
2014-01,G1,25,14,756,3,3,3,4,64700
2013-12,G1,26,1,6,1,1,1,1,566
2014-12,B7,25,82,30647,4,31,31,4,3264778
2014-05,B7,25,71,20548,4,24,24,4,1839267
2014-04,B7,25,128,35004,4,33,33,4,3102718
2014-09,B7,26,35,11101,4,19,19,5,1105197
2014-02,B7,25,133,78302,4,34,34,4,6975284
2013-12,B7,25,30,25211,3,17,17,1,2938917
2014-01,B7,25,160,78215,4,30,31,4,5678968
2014-03,B7,25,126,62847,4,31,31,5,4610253
2014-02,B7,26,36,46463,4,10,10,4,4593077
2013-12,B7,26,6,2793,2,6,6,1,282998
2014-01,B7,26,47,21380,3,13,13,4,1143499
2014-04,B7,26,22,11833,3,10,10,4,884974
2014-08,B5,26,130,21144,6,46,49,4,1517839
2014-07,B5,26,83,20422,5,35,35,4,1176754
2014-05,B7,26,11,645,2,3,3,4,66510
2014-11,T3,25,40,10067,2,11,11,4,636044
2014-05,T3,25,69,29022,2,9,9,4,2156030
2014-11,G4,26,79,21488,14,38,38,4,2238648
2014-01,B5,26,89,55905,5,29,29,4,3217896
2013-12,B5,26,30,24632,6,14,14,1,1054340
2013-12,H3,26,42,39055,9,21,22,1,3382318
2014-09,G5,26,23,2415,5,8,8,5,249681
2014-10,G5,26,20,11786,5,7,8,4,1228452
2014-02,G9,25,37,15255,8,12,12,4,1390036
2014-03,G9,25,43,21023,8,13,13,5,2444513
2014-04,G9,25,39,5330,5,8,8,4,518249
2014-03,G9,26,9,1211,4,5,5,5,108799
2014-04,G9,26,10,1687,4,5,5,3,137299
2014-05,G9,26,5,607,2,4,4,3,63875
2014-02,G9,26,7,1108,3,4,4,4,95711
2014-06,T3,25,70,17578,2,9,9,5,1230105
2014-09,T3,25,142,110019,2,15,15,5,9858880
2014-06,T3,26,25,4499,1,5,5,4,408740
2014-09,G9,25,68,19645,7,13,14,5,2214456
2014-08,G9,25,92,23942,7,10,11,4,2073708
2014-08,G9,26,18,2772,4,4,4,4,296013
2014-09,G9,26,8,750,5,6,6,5,79273
2014-10,T3,25,75,44292,3,15,15,4,3482472
2014-01,T3,25,27,11114,1,3,3,4,593444
2014-04,T3,25,55,57537,2,8,8,4,4716025
2014-10,T3,26,21,22000,2,7,7,4,1968821
2014-05,T3,26,15,13600,1,3,3,4,979911
2014-03,T3,26,11,4570,1,4,4,5,200606
2014-09,T3,26,34,47949,1,7,7,5,4419429
2014-12,T3,26,6,2937,2,3,3,4,225469
2014-11,T3,26,9,3814,2,4,4,4,345534
2014-02,T3,26,20,3878,1,3,3,4,337484
2014-08,T3,26,11,4562,1,3,3,4,396624
2014-04,T3,26,11,2708,1,4,4,4,142660
2014-01,H4,26,9,1522,4,4,4,4,156170
2013-12,H4,26,10,3034,2,2,2,1,155657
2014-09,H4,26,49,17988,5,10,10,5,1310482
2014-02,G1,25,6,610,1,1,1,3,52542
2014-12,G1,25,7,8727,1,2,2,4,416100
2014-06,G1,25,19,17377,3,4,4,5,1044770
2014-09,G1,25,5,16265,3,4,4,3,1163063
2014-10,G1,25,13,8505,2,3,3,4,597943
2014-03,G1,25,3,80,2,2,2,1,7290
2014-05,G1,25,7,5047,3,3,3,4,410438
2014-01,G1,26,4,461,1,1,1,2,36534
2014-10,G1,26,11,7110,1,2,2,4,409651
2014-09,G1,26,1,1829,1,1,1,1,74329
2014-05,G1,26,1,172,1,1,1,1,6975
2014-03,G1,26,3,80,2,2,2,1,7290
2014-12,G1,26,7,8727,1,2,2,4,416100
2014-02,G1,26,6,610,1,1,1,3,52542
2014-06,G1,26,8,3002,2,3,3,3,298890
2014-07,G1,26,6,833,2,2,2,2,81260
2014-06,B7,25,120,175613,4,31,31,5,16013990
2014-12,B7,26,9,777,3,6,6,4,79123
2014-07,H3,26,50,13916,6,28,28,4,1457268
2014-11,B7,26,8,1664,2,6,6,3,141554
2014-06,R1,26,92,62596,3,12,12,5,6146796
2013-12,H2,26,34,10984,6,6,6,1,784116
2014-04,H3,26,83,20974,7,17,19,4,2060190
2014-12,G9,26,5,708,3,3,3,4,67385
2014-03,B7,26,18,2410,4,9,9,5,253530
2014-08,B7,26,28,10231,3,12,12,4,1057756
2014-06,B7,26,8,7988,1,4,4,5,835166
2013-12,T3,25,15,1452,2,4,4,1,81868
2014-12,G5,26,6,67,3,3,3,4,6769
2014-10,B7,26,16,1103,4,10,10,4,114559
2014-01,T3,26,10,1485,1,2,2,4,154971
2014-07,T3,26,2,153,1,2,2,1,15491
2013-12,T3,26,2,173,1,1,1,1,16564
2014-03,H4,26,41,6807,3,5,5,5,428509
2014-11,H4,26,64,44398,3,5,6,4,2507466
2014-02,H2,26,43,20841,9,9,9,4,1150289
2014-08,G5,26,18,7153,5,6,6,4,740615
2013-12,G9,25,14,9337,5,6,6,1,1072065
2014-02,H4,26,24,12185,1,2,2,4,599053
2014-04,H4,26,27,9758,3,4,4,4,509263
2014-04,G1,25,1,21,1,1,1,1,2194
2014-04,G1,26,1,21,1,1,1,1,2194
2014-08,G1,25,1,89,1,1,1,1,9400
2014-08,G1,26,1,89,1,1,1,1,9400
2014-11,G1,25,4,959,1,1,1,4,100898
2014-11,G1,26,4,959,1,1,1,4,100898
