ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2012-02,H3,10,85,837494,3019,6,28,32,27
2012-03,F2,10,37,179685,1226,3,5,6,17
2012-02,F2,10,25,117768,792,5,11,11,10
2012-01,G3,15,4,27427,108,2,4,4,3
2012-03,H2,10,89,524409,3644,15,19,22,27
2012-12,H2,10,47,359633,4603,17,22,22,23
2012-02,H2,10,86,496548,3332,14,21,23,26
2012-09,R1,10,962,6493614,52003,10,107,131,30
2012-08,R1,10,1110,6880836,56813,8,114,143,31
2012-02,R1,10,1029,7291919,50177,10,132,156,29
2012-07,R1,10,1204,8728779,62522,9,131,168,31
2012-10,T4,15,11,53678,259,5,9,9,4
2012-08,G5,10,7,36749,399,4,5,5,6
2012-12,G3,15,55,223920,795,11,41,41,5
2012-06,B4,15,4,30812,142,3,4,4,2
2012-02,G3,15,19,134265,1020,8,17,17,7
2012-10,G3,15,37,247124,1168,6,35,35,4
2012-05,G4,10,273,1821222,180277,15,84,93,30
2012-03,G4,10,215,1105756,22555,14,68,71,30
2012-06,G4,10,290,2531620,209982,17,67,69,30
2012-07,G4,10,309,3062823,240658,14,61,64,31
2012-06,T1,9,34,1114374,1125,5,19,23,16
2012-05,G3,15,33,215458,898,10,24,26,3
2012-11,G3,15,26,114017,585,7,21,21,4
2012-08,G3,15,10,68846,324,6,10,10,4
2012-10,G9,9,2,57890,62,1,1,1,2
2012-05,T6,10,808,3456822,29198,27,166,183,31
2012-04,G3,15,11,71897,279,7,9,9,5
2012-06,T4,15,27,155855,686,9,25,25,4
2012-01,B4,15,1,1963,11,1,1,1,1
2012-03,B4,15,7,30029,205,4,5,5,4
2012-05,T2,10,97,621370,4066,6,23,25,31
2012-04,T2,10,108,649587,5191,5,28,31,30
2012-06,T2,10,93,512179,4412,7,25,26,30
2012-07,T2,10,53,389448,2304,3,21,22,24
2012-10,D1,10,56,406563,2148,14,27,28,23
2012-04,H4,10,9,75639,645,3,6,6,8
2012-09,H4,10,3,8026,276,1,2,2,2
2012-09,T2,9,8,385999,672,1,4,4,7
2012-11,T2,10,123,685400,4328,5,38,42,29
2012-09,T2,10,89,1079908,4286,6,28,30,28
2012-12,T2,10,61,495635,2543,5,22,23,28
2012-02,T2,10,29,288369,1908,6,12,16,17
2012-11,F2,9,2,77915,80,1,1,1,2
2012-05,F2,10,20,50017,537,5,7,7,15
2012-08,F2,10,8,10787,173,3,5,6,7
2012-11,D1,9,7,167707,249,6,7,7,6
2012-07,B2,9,56,1378659,1312,6,36,39,19
2012-07,B2,15,8,85349,445,3,4,4,5
2012-12,B2,15,6,33436,176,2,3,3,4
2012-07,D2,15,40,243615,1099,9,22,22,5
2012-04,D1,10,57,376001,1712,16,34,38,22
2012-02,H2,9,18,422232,470,5,5,5,14
2012-01,H2,9,6,111722,83,1,1,1,6
2012-06,H2,9,20,585347,700,6,7,7,16
2012-04,H2,9,22,566743,701,6,7,7,12
2012-08,H2,9,11,236870,292,2,2,2,9
2012-07,H2,9,17,524029,529,6,7,7,13
2012-03,H2,9,14,307041,314,4,4,4,13
2012-10,H2,9,21,697715,981,5,5,5,14
2012-09,H2,9,23,822745,937,7,8,8,15
2012-12,H2,9,8,221960,271,2,2,2,8
2012-05,H2,9,17,439032,540,5,6,6,12
2012-06,H2,10,105,771759,4279,17,26,26,30
2012-02,H2,15,1,7128,24,1,1,1,1
2012-10,F2,10,30,203947,1577,6,10,11,12
2012-07,B1,16,3,172350,60,2,2,2,3
2012-05,B1,16,12,372024,112,10,12,12,3
2012-08,D1,10,122,1280029,5573,15,23,26,29
2012-12,T4,16,4,168409,51,2,4,4,2
2012-10,T1,9,25,918896,843,7,17,18,12
2012-04,T1,9,56,2092119,2312,6,22,24,25
2012-07,T1,9,31,1178062,1009,5,15,17,17
2012-01,D1,10,89,481508,3436,14,24,26,25
2012-02,D1,9,14,264444,529,6,9,9,8
2012-05,T1,9,30,1260519,1268,5,19,20,18
2012-12,D2,9,27,776844,944,7,17,17,15
2012-11,D2,9,35,964929,1352,7,15,16,18
2012-10,D2,16,2,124142,44,1,2,2,1
2012-11,T4,16,1,36406,10,1,1,1,1
2012-05,D1,10,67,855558,2920,16,26,27,24
2012-06,G5,10,15,57742,685,6,7,8,9
2012-09,B2,9,89,2535141,2085,7,49,52,23
2012-11,H3,10,310,2180118,11790,11,30,31,30
2012-01,H4,10,8,132927,340,4,5,5,6
2012-10,H4,10,2,25429,137,2,2,2,1
2012-05,B5,10,142,1329863,7748,6,41,47,30
2012-03,H3,10,113,674809,3412,8,29,31,30
2012-02,G4,10,106,243408,2385,9,48,50,27
2012-01,G4,10,86,249999,1652,10,39,40,23
2012-06,G3,16,1,66387,22,1,1,1,1
2012-01,G5,10,9,11880,200,4,5,6,7
2012-06,D2,9,40,1258505,1507,10,19,19,19
2012-10,D2,9,48,1508872,2058,11,25,26,17
2012-07,D2,9,31,870904,1215,6,13,14,19
2012-08,D2,9,31,653483,649,8,12,12,20
2012-01,D2,15,27,217666,764,8,18,19,4
2012-09,G5,10,8,91097,6445,4,6,6,5
2012-07,G5,10,12,74403,482,3,7,8,11
2012-01,B6,9,8,222351,157,3,4,4,7
2012-02,B6,9,13,356394,297,5,6,6,10
2012-10,B6,9,11,329634,240,3,4,4,11
2012-07,B6,9,13,373372,304,4,4,5,11
2012-04,B6,9,12,363076,296,4,4,4,10
2012-03,B6,9,9,276225,222,4,4,5,8
2012-06,B6,9,12,352367,296,4,4,5,11
2012-08,G4,10,263,2390397,184121,14,55,60,31
2012-12,D2,15,14,68547,315,7,11,11,4
2012-12,T6,15,1,3422,10,1,1,1,1
2012-04,H3,10,102,740002,3284,6,24,26,29
2012-09,H5,15,6,31666,135,3,3,4,4
2012-10,H3,10,143,1362121,6466,6,26,28,30
2012-03,D2,15,45,258396,1365,9,25,28,4
2012-06,T6,15,1,2902,16,1,1,1,1
2012-04,T6,15,2,5101,22,1,1,1,2
2012-01,B5,10,102,339777,2490,6,33,37,29
2012-02,B5,10,94,419394,2675,7,37,39,28
2012-07,B5,10,134,855623,4630,5,32,38,30
2012-08,B7,9,18,439264,341,2,14,15,9
2012-10,B7,9,30,731140,530,2,19,23,14
2012-11,B7,9,42,819687,688,2,30,31,13
2012-01,B7,9,33,441372,429,2,28,28,8
2012-09,H1,9,13,117848,182,4,6,6,10
2012-08,D1,9,7,258858,373,4,5,5,6
2012-09,B7,9,27,537449,427,2,18,19,10
2012-12,B7,9,19,312322,294,2,12,13,9
2012-07,B7,9,25,453412,346,2,19,19,12
2012-03,B2,16,7,278871,123,2,7,7,3
2012-09,B2,16,1,33493,10,1,1,1,1
2012-10,B4,15,5,29159,154,4,5,5,3
2012-02,G1,10,4,23545,165,2,3,3,4
2012-01,D1,9,5,101720,200,3,3,3,5
2012-01,F1,9,12,394366,426,3,5,11,4
2012-11,H1,15,1,11495,134,1,1,1,1
2012-10,H1,15,4,37377,387,3,3,3,1
2012-06,D2,15,48,207419,1092,8,24,27,4
2012-08,D2,15,39,160810,792,11,25,25,4
2012-05,D2,15,42,232308,1476,8,26,28,4
2012-05,G5,10,18,73242,499,3,6,7,14
2012-04,G5,10,23,101876,606,3,9,9,17
2012-02,H5,15,2,21445,66,2,2,2,2
2012-06,H5,15,5,38925,131,3,3,3,4
2012-03,H5,15,1,5940,10,1,1,1,1
2012-05,T6,9,5,305469,320,1,1,3,5
2012-04,T6,9,3,168423,192,1,1,1,3
2012-10,T6,9,2,107896,124,2,2,2,2
2012-08,T6,9,1,68523,64,1,1,1,1
2012-09,T6,15,1,13299,49,1,1,1,1
2012-09,B5,10,135,495992,3595,6,33,37,30
2012-12,B5,10,103,323434,2440,6,22,25,31
2012-10,B5,10,155,602109,4652,6,37,41,30
2012-03,B5,10,118,368832,2447,7,38,41,31
2012-04,B1,16,6,195950,67,4,5,5,3
2012-11,B1,16,7,252635,76,6,7,7,2
2012-03,F3,9,6,238065,166,3,3,3,6
2012-02,F3,9,11,298174,198,3,4,4,7
2012-01,F3,9,7,275982,177,3,3,3,7
2012-11,F3,9,25,558956,427,5,9,10,14
2012-12,F3,9,37,861514,682,7,17,18,19
2012-07,G3,15,19,123935,705,6,12,12,5
2012-03,T1,15,1,5697,40,1,1,1,1
2012-05,T1,15,1,5397,38,1,1,1,1
2012-04,T1,15,1,5697,38,1,1,1,1
2012-08,R1,9,91,2387696,2586,3,24,24,29
2012-04,F3,9,8,160145,151,4,5,5,5
2012-10,H5,15,2,11053,97,2,2,2,1
2012-07,G1,10,6,6866,128,1,2,3,5
2012-11,H2,9,7,325594,430,3,3,3,6
2012-09,B1,16,5,233746,73,4,5,5,3
2012-10,T2,10,87,712103,3599,4,22,24,30
2012-06,B2,16,1,34264,10,1,1,1,1
2012-05,H2,16,1,24963,10,1,1,1,1
2012-10,B5,9,5,80681,82,2,3,3,5
2012-06,B5,9,4,43260,74,1,1,1,4
2012-04,B5,9,4,87509,180,2,2,2,3
2012-03,B5,9,5,137649,108,2,2,2,5
2012-02,G3,16,2,63175,17,2,2,2,2
2012-04,R1,16,3,65316,15,1,3,3,1
2012-09,R1,16,8,306476,71,2,8,8,4
2012-12,R1,15,1,18778,57,1,1,1,1
2012-11,R1,16,6,236842,106,1,5,5,2
2012-03,T3,9,15,315419,210,1,3,5,14
2012-04,T3,9,16,370488,334,1,2,4,15
2012-02,T3,9,14,297717,196,1,3,5,12
2012-05,T3,9,16,336948,224,1,3,4,14
2012-08,T3,9,17,356097,238,1,2,2,13
2012-12,T3,9,28,590303,408,2,5,5,19
2012-01,T3,9,13,275918,181,1,3,5,12
2012-09,T3,9,20,430548,280,2,4,4,14
2012-10,T3,9,31,689151,434,2,8,9,19
2012-06,T3,9,9,199165,174,1,2,3,9
2012-11,T3,9,23,496463,320,2,7,7,14
2012-07,T3,9,13,282230,182,1,2,3,10
2012-04,T3,10,15,138346,656,2,7,7,10
2012-06,T3,10,8,41135,229,1,5,5,8
2012-12,T3,10,2,17285,51,1,2,2,2
2012-03,T3,10,13,76746,510,1,5,5,9
2012-05,G4,15,2,8496,37,1,1,1,2
2012-01,F2,10,13,38709,300,4,6,7,13
2012-09,G1,10,6,10340,149,3,3,4,5
2012-01,H1,9,6,198618,143,3,3,4,5
2012-10,H1,9,20,247981,345,5,6,6,17
2012-09,H3,10,114,902503,3696,7,34,37,29
2012-09,R1,9,83,2249291,2261,3,17,21,29
2012-10,R1,9,96,2483151,2562,4,29,29,31
2012-11,H5,9,6,233463,404,3,3,3,6
2012-03,H4,10,5,5494,58,2,2,2,5
2012-05,H5,15,4,21448,124,2,2,3,3
2012-08,H5,15,4,15704,64,1,1,1,4
2012-07,H5,15,5,19876,84,1,1,1,5
2012-02,B7,9,17,335093,244,2,14,15,9
2012-12,B4,16,1,58238,3,1,1,1,1
2012-02,R1,9,55,1716948,1687,3,11,12,26
2012-12,R1,16,3,121191,49,1,2,3,2
2012-06,F3,9,31,537683,469,4,6,6,16
2012-05,F3,9,21,323955,321,5,6,7,10
2012-05,H3,15,1,6105,20,1,1,1,1
2012-04,G3,16,1,15418,5,1,1,1,1
2012-05,G3,16,1,15418,5,1,1,1,1
2012-09,G3,16,1,15418,5,1,1,1,1
2012-03,G3,15,5,31861,200,4,5,5,1
2012-08,F3,16,1,36406,10,1,1,1,1
2012-08,T4,16,2,119240,42,2,2,2,1
2012-07,R1,15,3,24488,89,1,3,3,2
2012-10,R1,15,1,10730,21,1,1,1,1
2012-05,H1,15,2,11440,38,1,1,1,2
2012-06,H1,15,1,9020,19,1,1,1,1
2012-04,H1,15,1,9020,38,1,1,1,1
2012-11,G1,10,6,10469,140,2,2,3,3
2012-04,G1,10,2,5887,108,1,1,1,1
2012-06,G1,10,2,5887,108,1,1,1,1
2012-08,G1,10,3,4782,69,1,1,2,3
2012-12,G1,10,16,36678,545,3,3,4,8
2012-10,G1,10,14,36684,450,2,3,4,8
2012-05,B6,9,13,415203,369,4,5,6,12
2012-12,H3,9,28,663176,858,7,17,17,15
2012-08,T4,15,2,16383,62,2,2,2,2
2012-08,H3,10,78,299281,1583,5,25,26,30
2012-12,T2,9,5,104809,134,1,1,1,5
2012-08,T2,9,2,27442,36,1,1,1,2
2012-07,T2,9,4,94596,83,1,2,2,4
2012-06,T2,9,5,205186,296,1,3,3,5
2012-11,T2,9,4,110023,126,1,3,3,4
2012-10,T2,9,8,320481,437,2,6,6,6
2012-03,T2,9,2,62116,124,1,1,1,2
2012-05,T2,9,4,232335,385,1,2,2,4
2012-04,T2,9,3,180790,358,1,2,2,3
2012-05,F1,9,4,141790,216,3,3,3,3
2012-08,B6,9,9,273955,220,3,3,3,8
2012-09,B6,9,7,210430,154,2,2,3,6
2012-12,B6,9,8,184824,150,2,2,2,8
2012-11,B6,9,8,222712,168,3,3,3,8
2012-08,F3,9,16,320573,321,4,5,5,10
2012-07,F3,9,3,27506,40,2,2,2,2
2012-11,F1,9,5,205427,310,3,3,3,5
2012-09,G4,16,1,22486,5,1,1,1,1
2012-11,G4,16,2,44972,10,2,2,2,1
2012-11,H4,10,3,7647,47,1,2,2,2
2012-07,R1,9,92,2560187,2798,4,22,24,30
2012-02,H1,9,2,58322,44,2,2,2,2
2012-03,G5,10,18,53624,272,5,14,15,13
2012-05,T3,10,11,89251,580,2,5,5,7
2012-11,T3,10,5,84867,501,2,3,3,2
2012-01,T3,10,8,38512,209,2,4,4,6
2012-04,T3,15,1,12495,166,1,1,1,1
2012-06,F1,15,1,8261,66,1,1,1,1
2012-03,F1,15,1,7853,66,1,1,1,1
2012-04,F1,15,1,8015,66,1,1,1,1
2012-10,G1,9,2,73339,49,1,1,2,2
2012-01,B4,16,1,58238,3,1,1,1,1
2012-04,G2,16,1,67560,43,1,1,1,1
2012-12,G2,16,1,67560,43,1,1,1,1
2012-06,H4,10,2,32369,260,1,2,2,1
2012-12,F1,15,2,24990,140,1,1,1,2
2012-11,F1,15,1,7997,38,1,1,1,1
2012-05,D1,9,7,172570,346,3,3,3,6
2012-08,R1,15,1,5123,29,1,1,1,1
2012-02,B5,9,1,49789,27,1,1,1,1
2012-08,B5,9,1,49789,27,1,1,1,1
2012-10,G5,10,5,24115,190,4,5,5,4
2012-12,T4,15,7,32891,152,5,6,6,3
2012-05,B4,15,3,13008,108,2,2,2,2
2012-01,B5,9,1,48246,29,1,1,1,1
2012-11,G5,10,10,12431,100,3,6,6,10
2012-11,R1,15,4,30316,120,1,4,4,4
2012-07,D1,9,7,185987,237,3,4,4,7
2012-02,H4,10,7,5057,66,4,5,5,7
2012-10,F1,9,1,8384,14,1,1,1,1
2012-05,H4,10,1,1001,11,1,1,1,1
2012-12,F1,16,1,58238,3,1,1,1,1
2012-09,H3,9,22,548239,837,6,16,16,12
2012-01,H3,9,32,667574,1005,5,17,18,16
2012-05,H5,9,4,229137,186,2,2,2,4
2012-02,H1,15,1,4998,26,1,1,1,1
2012-09,H2,15,1,10621,51,1,1,1,1
2012-10,H5,9,7,379596,494,3,3,3,7
2012-06,G4,9,6,191410,119,2,2,2,5
2012-07,G4,9,8,320864,176,2,2,2,8
2012-05,G4,9,8,199916,130,2,3,3,7
2012-02,F3,16,1,48640,4,1,1,1,1
2012-02,H3,9,20,469087,853,5,9,10,13
2012-03,H3,9,19,513921,660,4,11,11,11
2012-11,G3,16,1,36406,10,1,1,1,1
2012-01,H3,10,79,600825,2881,5,24,25,27
2012-12,H2,15,1,4623,19,1,1,1,1
2012-06,B1,16,3,55936,16,2,2,2,2
2012-09,T3,10,3,29121,239,2,3,3,3
2012-02,T3,10,9,9315,107,1,3,3,4
2012-05,B5,9,4,223899,405,1,2,2,4
2012-06,T6,9,2,39161,26,2,2,2,2
2012-12,B5,9,2,21196,28,1,1,1,2
2012-12,G5,10,6,7907,65,3,4,4,5
2012-07,H1,15,1,3374,14,1,1,1,1
2012-09,H1,15,2,9716,44,2,2,2,2
2012-04,H3,9,16,423868,544,3,10,10,10
2012-04,H2,16,1,22486,5,1,1,1,1
2012-09,H2,16,1,22486,5,1,1,1,1
2012-03,H5,9,1,58240,62,1,1,1,1
2012-12,H5,9,3,139350,225,2,2,2,3
2012-08,H5,9,3,146708,158,2,3,3,3
2012-06,H5,9,5,264235,272,2,3,3,4
2012-10,T3,10,1,1400,19,1,1,1,1
2012-08,G9,9,5,271995,150,1,1,1,5
2012-09,G9,9,1,53039,30,1,1,1,1
2012-03,R1,15,3,17496,109,1,2,2,2
2012-03,R1,16,1,36406,10,1,1,1,1
2012-04,A1,16,1,15418,5,1,1,1,1
2012-09,F2,9,1,30403,31,1,1,1,1
2012-10,R1,16,1,67560,43,1,1,1,1
2012-01,B3,16,1,63844,36,1,1,1,1
2012-03,B3,16,1,67560,43,1,1,1,1
2012-04,B3,16,1,67560,43,1,1,1,1
2012-10,B3,16,1,58998,21,1,1,1,1
2012-04,F1,9,1,15799,31,1,1,1,1
2012-02,T6,15,1,3624,17,1,1,1,1
2012-11,A1,15,2,7997,31,2,2,2,1
2012-10,B2,16,2,82784,29,1,2,2,1
2012-12,B2,16,2,92085,29,2,2,2,2
2012-06,F1,9,2,55596,124,1,1,1,2
2012-08,H3,9,11,186987,268,3,6,6,8
2012-02,G5,10,3,6181,37,2,3,3,3
2012-12,G4,9,2,106149,155,2,2,2,2
2012-09,R1,15,1,13500,51,1,1,1,1
2012-11,H3,9,39,1120075,1515,7,22,23,19
2012-08,R1,16,1,42830,13,1,1,1,1
2012-07,F1,9,1,8411,14,1,1,1,1
2012-12,F1,9,2,14000,28,1,1,1,2
2012-09,F1,9,2,14000,28,1,1,1,2
2012-08,F1,9,1,8411,14,1,1,1,1
2012-01,B2,16,1,24963,10,1,1,1,1
2012-05,B2,16,2,87067,31,1,2,2,2
2012-04,B2,16,1,25697,11,1,1,1,1
2012-07,B2,16,1,24963,10,1,1,1,1
2012-11,B2,16,2,49192,20,1,1,1,2
2012-08,B4,16,1,58238,3,1,1,1,1
2012-09,B4,16,3,174714,10,1,1,1,2
2012-10,B4,16,1,66558,4,1,1,1,1
2012-11,B4,16,1,22486,5,1,1,1,1
2012-02,R1,15,2,9858,41,1,2,2,2
2012-04,R1,15,1,3998,18,1,1,1,1
2012-10,H3,9,29,762119,987,4,15,15,20
2012-07,H3,9,17,392667,496,3,9,9,13
2012-08,T3,10,1,10816,64,1,1,1,1
2012-02,R1,16,1,36406,10,1,1,1,1
2012-04,G4,9,7,165900,98,1,1,1,7
2012-10,G4,9,3,71100,42,1,1,1,3
2012-03,G4,9,3,60783,39,2,2,2,3
2012-02,G4,9,1,23700,14,1,1,1,1
2012-05,G5,9,4,92468,76,1,1,1,4
2012-06,G5,9,5,115585,95,1,1,1,5
2012-04,G5,9,2,46234,38,1,1,1,2
2012-06,H1,9,1,12812,14,1,1,1,1
2012-01,H1,16,1,36406,10,1,1,1,1
2012-04,H1,16,2,69170,20,1,1,1,2
2012-03,H1,16,1,36406,10,1,1,1,1
2012-12,F3,15,2,3258,12,1,2,2,1
2012-08,G4,9,1,56321,57,1,1,1,1
2012-02,B7,15,1,3321,16,1,1,1,1
2012-04,B4,15,5,40633,225,1,2,2,5
2012-08,B4,15,2,18604,124,2,2,2,1
2012-03,B7,15,1,3515,8,1,1,1,1
2012-03,D2,16,1,24963,10,1,1,1,1
2012-05,H4,9,1,24895,14,1,1,1,1
2012-05,H1,16,1,36406,10,1,1,1,1
2012-11,H1,16,1,22486,5,1,1,1,1
2012-05,B5,16,1,22486,5,1,1,1,1
2012-05,B4,16,2,56750,15,2,2,2,1
2012-06,B6,15,1,1899,7,1,1,1,1
2012-07,F3,15,1,6872,38,1,1,1,1
2012-09,H5,9,1,55175,62,1,1,1,1
2012-08,T6,15,1,12495,70,1,1,1,1
2012-11,F1,16,1,46042,14,1,1,1,1
2012-11,H2,16,1,22486,5,1,1,1,1
2012-11,B5,9,1,18941,31,1,1,1,1
2012-12,H4,10,1,3355,31,1,1,1,1
2012-12,G9,9,1,5589,14,1,1,1,1
2012-06,R1,15,1,10360,36,1,1,1,1
