ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days,total.imp
2013-08,T6,25,1064,414751,25,109,113,4,48814092
2013-10,T6,25,642,253661,27,99,103,4,24192717
2013-09,T6,25,1092,458847,26,111,117,5,41361377
2013-11,T6,25,430,238964,24,80,84,4,22749126
2013-12,T6,25,415,321071,25,71,77,4,29642219
2013-01,T6,26,198,52245,17,52,52,4,5212434
2013-04,T6,26,633,215185,27,116,122,5,18321309
2013-02,T6,26,479,227454,21,76,78,4,14934380
2013-03,T6,26,277,98068,21,72,74,4,9403660
2013-09,T6,26,344,204612,20,61,64,5,19077494
2013-05,T6,26,504,231271,29,93,99,4,17569655
2013-10,T6,26,180,109940,13,42,42,4,9186304
2013-06,T6,26,272,73549,24,79,82,4,6167720
2013-11,T6,26,128,79438,15,40,40,4,6024306
2013-12,T6,26,137,96395,12,31,32,4,7412611
2013-07,T6,26,275,56085,19,60,62,5,5396235
2012-12,T6,26,38,11464,11,33,34,1,1149883
2012-12,F2,26,61,8314,11,30,32,1,824758
2013-04,A1,26,863,224652,22,119,121,5,19776654
2013-12,F1,26,255,59430,33,61,67,4,5280398
2013-02,G3,25,16655,5999792,75,1900,2011,4,592121776
2013-05,G3,25,11247,4738806,72,1740,1829,4,460315362
2013-07,G3,25,15415,6285970,79,1781,1893,5,618400797
2013-08,G3,25,10238,3834769,72,1545,1640,4,372244924
2013-10,G3,25,8824,3598313,73,1430,1515,4,348436624
2013-10,G3,26,3377,1321893,59,950,1000,4,117431321
2013-09,G3,26,4529,1939507,64,1212,1288,5,174877816
2013-02,G3,26,7120,1955201,69,1416,1493,4,167310980
2013-07,G3,26,5803,2316661,68,1300,1363,5,203760769
2013-08,G3,26,3963,1314990,65,1078,1130,4,116017876
2012-12,H4,25,238,96385,15,33,35,1,9881811
2013-07,H4,25,1386,613109,20,51,53,5,70890982
2013-10,H4,25,566,241758,17,37,38,4,25274423
2013-11,H4,25,506,271651,17,31,33,4,27750942
2013-02,H4,26,310,45014,6,12,13,4,4246417
2013-03,H4,26,245,50852,8,19,20,4,4596795
2013-07,H4,26,96,17137,8,12,13,5,1351896
2013-04,H3,26,363,90228,16,65,66,5,8843625
2013-07,G4,25,9618,2814928,49,653,731,5,301553764
2013-04,G4,25,8180,2559068,42,635,713,5,261159747
2013-01,G4,25,9668,3158017,47,595,679,4,315474930
2013-05,G4,25,6196,1751139,42,559,618,4,178382601
2013-06,G4,25,7039,1874203,44,562,631,4,195607579
2013-04,G4,26,1050,143220,26,145,152,5,13390650
2013-03,G4,26,1125,170229,26,149,159,4,14568820
2013-05,G4,26,774,62529,24,126,134,4,5790500
2013-06,G4,26,780,79106,23,130,137,4,7807764
2013-01,G4,26,1563,240774,22,157,170,4,19501647
2012-12,G2,26,113,14691,8,33,33,1,1289319
2013-05,G2,26,169,44576,12,46,46,4,3957465
2013-10,G2,26,132,42276,8,37,38,4,3915644
2013-06,G2,26,269,74025,11,43,44,4,6700892
2013-09,G2,26,181,48907,12,46,46,5,4372638
2013-07,A1,26,900,191525,19,95,97,5,17716643
2013-05,A1,26,740,152896,23,109,115,4,13844984
2013-01,G2,25,1845,500687,16,118,123,4,45915707
2013-08,G2,26,196,37064,13,44,44,4,3488079
2013-12,R1,25,817,320867,12,101,101,4,38810222
2013-12,R1,26,92,10290,9,25,25,4,983824
2013-09,R1,26,221,41401,10,40,40,5,3897954
2013-10,R1,26,125,49306,8,27,27,4,4968822
2013-04,B7,25,732,328026,4,58,58,5,31490268
2013-11,G4,25,4663,2419295,52,517,571,4,246074422
2013-12,G4,26,297,162041,21,92,96,4,16367049
2013-08,R1,26,277,42892,11,50,51,4,3955053
2013-09,H3,26,310,97066,13,67,73,5,7810089
2013-01,G2,26,454,62961,14,54,55,4,5505736
2013-05,G3,26,4557,1600290,64,1207,1259,4,139175181
2012-12,B2,25,2196,907834,17,499,649,1,87332798
2013-05,H2,26,151,13241,19,36,40,4,1243103
2013-06,A1,26,579,196501,20,92,94,4,18184794
2013-01,R1,25,1504,425632,12,112,113,4,43024547
2013-02,R1,25,1722,375320,13,112,113,4,34661807
2013-03,R1,25,1128,329660,13,104,107,4,30674341
2013-02,R1,26,532,51878,12,54,55,4,4478532
2013-03,R1,26,299,61283,10,44,45,4,5128146
2013-01,R1,26,332,67909,10,52,53,4,5467252
2013-09,H5,26,442,148829,45,95,98,5,11992172
2013-10,H5,26,242,97249,38,69,69,4,7937961
2013-06,H5,26,477,82829,42,101,104,4,7427632
2013-12,G3,26,2608,1249047,59,815,852,4,111030532
2013-03,B7,25,441,275316,4,61,63,4,24439489
2013-01,B7,25,429,182208,4,54,55,4,16076237
2013-02,B7,25,548,280611,4,68,69,4,28180313
2013-05,B7,25,550,183395,4,60,61,4,17061759
2013-06,B7,25,973,302870,4,62,62,4,26509295
2012-12,R1,25,287,47820,10,73,74,1,4840686
2013-08,F1,26,436,57875,42,82,84,4,5648117
2012-12,A1,26,117,11281,13,39,39,1,1086275
2012-12,G4,25,2327,727756,36,369,409,1,72024953
2013-07,G4,26,1157,162520,29,156,166,5,15555556
2013-11,G3,26,2792,1367390,56,858,902,4,119316768
2012-12,H3,26,137,10894,11,52,55,1,900826
2013-02,H3,26,574,88516,15,89,100,4,7383221
2013-07,R1,26,301,31820,10,53,54,5,2778243
2012-12,B2,26,716,181825,15,286,336,1,15793860
2013-01,B2,26,3282,876591,17,441,512,4,74747483
2013-11,B2,26,1369,623153,17,326,378,4,51514992
2013-09,B2,26,2294,975867,20,450,510,5,80805796
2013-12,B2,26,1009,552243,16,249,297,4,51924945
2013-01,H4,25,972,538786,13,36,39,4,53654627
2013-08,H4,25,728,257341,16,42,43,4,27490460
2013-09,H4,25,626,189340,15,41,44,5,19970887
2013-03,H2,26,499,62875,24,44,48,4,4078922
2013-02,H2,26,407,22795,25,45,48,4,1983075
2013-01,H2,26,227,9449,26,40,44,4,947140
2012-12,H2,26,87,2034,19,27,28,1,200844
2013-08,F3,26,157,76027,8,30,30,4,7708701
2013-12,H4,25,268,277900,14,28,30,4,27036442
2013-05,H4,26,44,3874,6,12,13,4,236858
2013-04,H4,26,102,22716,8,22,25,5,1330840
2013-06,H4,26,59,3145,7,10,12,4,308566
2013-11,H2,26,120,53215,14,19,20,4,3011488
2013-04,H2,26,263,47665,29,45,47,5,2820759
2013-12,H2,26,171,118441,19,27,28,4,6586545
2013-04,R1,26,385,48259,11,55,56,5,4188955
2013-02,F2,26,211,30168,11,34,38,4,3050531
2013-08,F2,26,254,65133,13,39,42,4,5638738
2013-07,F2,26,394,115902,14,44,49,5,8876654
2013-10,F2,26,68,35649,12,21,23,4,3574649
2013-10,H2,26,164,36701,25,30,31,4,2253235
2013-08,T6,26,222,51346,21,56,57,4,5226080
2013-05,B6,25,1097,463110,7,95,107,4,41126716
2013-12,B6,25,506,357830,8,56,64,4,45700394
2013-11,D1,26,190,70366,29,51,51,4,6914220
2013-11,F2,26,51,7539,9,16,17,4,731605
2012-12,R1,26,47,2587,7,28,28,1,241258
2013-05,H3,26,318,85485,13,63,63,4,7883292
2013-02,T2,25,617,216335,9,47,51,4,17847650
2013-04,T2,25,835,353574,9,54,60,5,27541573
2013-03,T2,25,631,266691,9,42,48,4,22897436
2012-12,T2,25,84,22548,7,31,34,1,1501261
2013-05,T2,25,741,391292,8,51,60,4,30404334
2013-06,T2,25,900,362440,10,54,62,4,27939142
2013-07,T2,25,1289,312218,10,59,67,5,26575010
2013-11,T2,25,502,362498,9,45,51,4,31677184
2013-12,T2,25,691,595377,8,39,44,4,50926695
2013-01,G9,25,436,101779,9,26,27,4,9454993
2013-02,G9,25,377,80617,10,26,29,4,6896753
2012-12,G9,25,86,33664,7,19,20,1,2396137
2013-03,G9,25,194,45702,9,28,30,4,4238062
2013-02,G9,26,111,14114,9,20,20,4,1402147
2013-03,G9,26,56,14198,8,20,20,4,1453091
2012-12,G9,26,22,2841,5,11,11,1,289183
2013-01,G9,26,131,16122,8,20,20,4,1634684
2013-03,H3,25,2342,652704,22,241,264,4,65271733
2013-06,H3,26,317,117720,14,69,74,4,10423178
2013-03,B6,25,1005,520124,10,85,93,4,45970960
2013-02,B6,25,936,582801,9,86,98,4,50353970
2013-04,B6,25,1546,709845,8,95,108,5,60095588
2013-01,B6,25,1154,456669,10,78,89,4,38725211
2012-12,B6,25,242,37014,10,44,51,1,3043167
2013-06,B6,25,793,327756,8,103,112,4,28726074
2013-03,B6,26,309,47440,8,43,45,4,3599123
2012-12,B6,26,75,2502,9,25,28,1,237211
2013-04,B6,26,380,87402,5,45,52,5,5740659
2013-01,B6,26,385,34091,8,47,51,4,2933072
2013-05,B6,26,226,28117,6,46,51,4,2189603
2013-02,B6,26,287,63775,8,51,54,4,4920356
2013-07,B6,25,1133,381872,10,119,129,5,35797994
2013-08,B6,25,748,175562,9,103,113,4,18628245
2013-09,B6,25,740,342632,9,91,101,5,40539388
2013-10,B6,25,520,335297,8,81,92,4,39672748
2013-11,R1,26,132,24642,8,27,27,4,2247007
2013-05,R1,26,168,18638,9,44,45,4,1731822
2013-01,T2,25,427,110700,8,38,39,4,7936158
2013-08,T2,25,819,200014,9,53,63,4,16746779
2013-09,T2,25,813,268639,9,50,61,5,25493998
2013-10,T2,25,646,331126,9,49,57,4,30252297
2013-05,T2,26,150,32495,4,24,25,4,2775108
2013-06,T2,26,194,49517,6,25,27,4,4607649
2013-08,T2,26,150,16943,6,23,24,4,1459406
2013-09,T2,26,128,41323,6,25,27,5,3649078
2013-07,T2,26,275,39924,8,30,32,5,3558618
2013-01,G5,25,900,393100,10,38,41,4,34937283
2013-02,G5,25,621,257450,13,42,46,4,23814809
2013-04,G5,25,1123,604547,15,67,71,5,54979192
2013-03,G5,25,555,302913,13,47,50,4,28553171
2013-05,G5,25,991,510407,14,63,66,4,47534304
2013-06,G5,25,895,528953,14,69,73,4,51676509
2013-08,G5,25,981,475871,13,59,65,4,49850515
2013-09,G5,25,798,379484,15,58,61,5,38712516
2013-02,G5,26,116,11444,7,18,20,4,1087096
2013-03,H3,26,511,88847,13,80,85,4,8427289
2013-11,H3,26,200,135379,12,49,51,4,10017327
2013-12,H3,26,209,120675,11,46,49,4,10282182
2013-08,H3,26,153,28435,12,55,59,4,2659178
2013-10,H3,26,195,89757,12,54,54,4,7997320
2013-11,B6,25,441,298539,7,65,76,4,32592832
2013-04,G9,25,472,164367,9,26,27,5,15721261
2013-04,G9,26,132,16591,8,20,20,5,1657828
2012-12,G5,25,222,153116,8,28,30,1,15316810
2013-10,G5,25,652,179652,14,55,58,4,17412623
2013-11,G5,25,451,210046,13,57,60,4,20882331
2013-01,H4,26,183,5870,7,11,12,4,596630
2013-04,G5,26,196,41745,8,26,27,5,3790551
2013-03,G5,26,74,4585,7,17,19,4,436294
2013-07,G5,26,262,45005,9,23,24,5,4864408
2013-09,G5,26,93,22843,9,21,22,5,2656635
2013-10,G5,26,63,7668,11,24,24,4,708253
2013-05,G5,26,108,43156,8,21,21,4,6488272
2013-08,G5,26,148,21755,11,26,29,4,2743021
2013-06,G5,26,95,20508,9,22,23,4,2904872
2013-11,T2,26,54,48351,6,15,15,4,4466804
2013-12,T2,26,97,95747,5,11,13,4,8580609
2012-12,H4,26,20,410,4,5,6,1,30350
2013-08,H4,26,26,1102,3,5,5,4,112202
2013-09,H4,26,15,584,8,10,11,5,44463
2013-09,G9,25,155,52981,11,22,22,5,5678724
2013-09,G9,26,38,8570,8,13,13,5,817488
2013-01,B5,25,1147,244812,11,165,172,4,19201565
2013-02,B5,25,1366,315722,12,178,187,4,24457735
2012-12,B5,25,285,39788,10,107,111,1,3381951
2013-12,B5,25,856,527918,11,130,133,4,30558603
2013-11,B5,26,122,101550,5,30,30,4,5202791
2013-06,B5,26,356,119863,9,65,65,4,9332312
2013-04,B5,26,253,32867,10,62,64,5,2707289
2013-12,B5,26,105,54610,6,31,32,4,2403993
2013-05,B5,26,228,91156,7,68,70,4,7842500
2013-03,T2,26,204,24920,7,25,26,4,2110074
2013-02,T2,26,212,25926,5,23,24,4,2161740
2013-02,B5,26,333,44495,7,70,71,4,4088430
2013-04,T2,26,160,37415,6,27,29,5,3644396
2013-10,B6,26,71,14074,5,23,26,4,1304800
2013-11,B6,26,59,22676,7,16,19,4,2220539
2013-12,B6,26,72,38892,6,15,18,4,3748995
2013-06,B6,26,177,22506,6,48,52,4,2113599
2013-07,B6,26,212,28906,6,51,55,5,2498855
2013-09,B6,26,139,34824,5,48,51,5,3352115
2013-08,B6,26,168,25134,6,46,51,4,2384376
2013-10,D1,26,168,39114,27,49,51,4,3667100
2013-11,G4,26,274,135439,15,76,80,4,13120495
2013-12,G5,26,43,18207,5,10,10,4,1424646
2013-01,T2,26,135,15232,6,17,17,4,1275271
2013-05,G9,25,333,129665,8,26,26,4,14177148
2013-06,G9,25,386,178576,8,23,24,4,16504117
2013-07,G9,25,275,133591,10,25,25,5,15423540
2013-08,G9,25,257,95951,9,23,23,4,11568416
2013-05,G9,26,67,7837,7,19,19,4,595374
2013-06,G9,26,79,11133,8,16,17,4,1123254
2013-10,T2,26,104,67521,7,18,21,4,6079686
2012-12,T2,26,21,5419,6,11,11,1,280481
2013-12,F2,26,35,8286,9,11,12,4,829213
2013-11,G5,26,43,13133,7,13,13,4,907356
2012-12,G4,26,375,48724,14,79,85,1,4002561
2013-01,G5,26,167,16908,7,16,17,4,1498532
2013-07,G9,26,47,3918,7,15,15,5,376553
2013-10,G1,25,8,2923,2,2,2,3,139877
2013-11,G1,25,32,7400,5,5,5,4,669244
2013-12,G1,25,52,4389,3,3,3,4,442338
2013-04,G1,26,3,100,2,2,2,3,10455
2013-12,G1,26,5,362,2,2,2,4,38013
2013-03,B5,26,187,23216,6,60,60,4,2243509
2013-07,B5,26,500,148467,11,90,95,5,11484066
2013-09,B5,26,458,243325,8,71,73,5,17424010
2013-10,B5,26,177,73869,9,52,52,4,5026530
2013-11,B7,25,216,90328,4,45,45,4,8524358
2013-10,B7,25,266,136495,4,40,41,4,12721217
2013-07,B7,25,1061,280320,4,62,62,5,25914901
2013-08,B7,25,708,181631,4,48,48,4,16155505
2013-09,B7,25,498,145605,4,51,51,5,11093521
2013-05,B7,26,170,40589,3,30,30,4,3920753
2013-02,B7,26,177,57708,4,33,33,4,4942089
2013-04,B7,26,229,55941,2,28,28,5,4293335
2013-03,B7,26,153,63594,3,30,31,4,5743074
2013-06,B7,26,300,95708,4,27,27,4,8115158
2013-08,B7,26,196,27970,3,30,30,4,2688632
2013-07,B7,26,275,67117,4,32,32,5,6224682
2012-12,B7,25,89,34898,4,31,32,1,2969073
2013-12,B7,25,131,80431,4,31,31,4,10211033
2012-12,B7,26,25,4839,2,14,14,1,495148
2013-01,B7,26,114,43345,4,25,25,4,3565425
2013-11,B7,26,62,14038,3,20,20,4,1169103
2013-12,B7,26,23,5889,3,9,9,4,551449
2013-09,B7,26,206,45258,3,27,27,5,3765843
2013-01,B5,26,300,79572,8,67,68,4,7087270
2013-10,B7,26,68,22157,3,14,14,4,1603014
2013-08,T3,25,126,92555,2,12,12,4,5276701
2013-09,T3,25,115,65714,2,14,15,5,3044566
2013-10,T3,25,59,53103,2,12,13,4,2294568
2012-12,G5,26,49,12838,5,10,11,1,1320133
2013-11,G9,25,51,15065,8,14,14,4,1492000
2013-10,G9,25,63,12692,5,10,10,4,1514701
2013-12,G9,25,85,50548,6,9,9,4,4338258
2013-10,G9,26,11,1932,3,5,5,4,205087
2013-11,G9,26,15,6243,6,8,8,4,428936
2013-12,G9,26,15,9288,4,6,6,4,933840
2013-08,G9,26,48,5824,7,13,13,4,583332
2012-12,T3,25,37,7880,2,9,11,1,590884
2013-11,T3,26,12,1510,1,3,3,4,126805
2012-12,B5,26,63,7168,3,19,20,1,644668
2013-01,T3,25,137,47343,2,8,9,4,3450345
2013-07,T3,26,50,12252,2,6,6,5,869948
2013-06,T3,26,26,6429,2,5,5,4,397311
2013-01,T3,26,59,7958,2,5,6,4,821106
2012-12,T3,26,8,998,2,4,5,1,97492
2013-09,T3,26,23,5154,1,4,4,5,345654
2013-08,T3,26,35,12123,2,6,6,4,904750
2013-10,H4,26,73,10959,5,9,9,4,662279
2013-11,H4,26,61,40836,2,3,3,4,2110385
2013-12,H4,26,56,79900,3,4,4,4,4156994
2013-02,G1,25,36,14164,2,3,4,4,1248583
2013-03,G1,25,9,49345,1,1,1,4,2807123
2013-01,G1,25,17,2540,3,4,5,4,174817
2012-12,G1,25,3,3659,1,1,1,1,378145
2013-09,G1,25,13,5408,3,4,4,5,283458
2013-01,G1,26,2,187,2,2,2,2,13124
2012-12,G1,26,2,3324,1,1,1,1,348277
2013-02,G1,26,31,13980,2,2,2,4,1227439
2013-11,G1,26,2,623,1,1,1,2,65589
2013-03,G1,26,4,31479,1,1,1,3,1201764
2013-04,T3,25,86,39768,2,8,9,5,2248722
2013-03,T3,25,51,24223,2,7,8,4,1897276
2013-02,T3,25,41,16965,1,4,4,4,1183644
2013-05,T3,25,98,47388,2,7,8,4,2488553
2013-04,T3,26,3,6,1,1,2,3,559
2013-12,T3,26,11,14226,2,4,4,3,745032
2013-05,T3,26,15,481,1,3,3,4,44132
2013-09,G1,26,2,59,1,1,1,2,6180
2013-03,T3,26,6,201,2,2,2,3,12491
2013-02,T3,26,9,695,1,1,1,4,48526
2013-10,T3,26,2,237,1,1,1,2,27758
