ym,industry,MediaTypeID,count,exp,products,brands,nunique.ads,nunique.days
2015-11,B7,11,101,341523,3,65,71,1
2015-07,B7,11,87,258102,3,48,56,1
2015-05,B7,11,75,237456,3,49,53,1
2015-12,B7,11,80,184415,3,52,57,1
2015-06,B7,11,66,185650,3,48,54,1
2015-08,B7,11,92,268231,3,53,58,1
2015-03,B7,11,114,427658,3,38,40,1
2015-09,B7,11,136,316032,3,56,62,1
2015-04,B7,11,55,127519,3,43,43,1
2015-10,A1,11,229,1613758,17,125,168,1
2015-07,B5,11,552,910999,8,395,475,1
2015-08,B5,11,585,1163671,8,399,482,1
2015-01,A1,11,138,812903,18,92,119,1
2015-02,A1,11,169,1134909,19,89,124,1
2015-03,A1,11,242,2243210,18,107,151,1
2015-11,A1,11,275,2137017,19,134,192,1
2015-05,A1,11,201,1200865,17,114,149,1
2015-12,A1,11,210,1681114,16,120,166,1
2015-07,A1,11,164,874839,14,95,128,1
2015-08,A1,11,196,1381412,15,115,154,1
2015-09,A1,11,212,1431758,18,115,157,1
2015-04,A1,11,237,1481274,18,120,163,1
2015-01,D1,11,44,256214,11,31,34,1
2015-12,D1,11,49,377903,11,27,28,1
2015-05,T6,11,773,1312803,28,503,589,1
2015-10,T6,11,720,890152,23,415,504,1
2015-03,T6,11,573,921390,22,382,460,1
2015-11,T6,11,631,717087,25,368,435,1
2015-12,T6,11,521,612048,24,328,379,1
2015-07,T6,11,509,543830,24,351,416,1
2015-06,T6,11,596,810716,28,402,472,1
2015-08,T6,11,606,659715,24,376,453,1
2015-09,T6,11,736,937999,25,434,524,1
2015-04,T6,11,695,1147778,26,468,551,1
2015-02,H2,11,47,133156,16,32,42,1
2015-01,H2,11,49,118357,16,29,42,1
2015-10,H2,11,75,332660,20,39,54,1
2015-05,H2,11,59,141399,14,33,49,1
2015-11,H2,11,63,142093,20,38,52,1
2015-03,H2,11,58,181733,17,36,48,1
2015-12,H2,11,46,111955,15,30,42,1
2015-06,H2,11,70,275995,17,38,52,1
2015-07,H2,11,75,451695,19,36,61,1
2015-08,H2,11,66,276640,18,34,56,1
2015-09,H2,11,75,287735,15,36,54,1
2015-04,H2,11,58,172843,15,35,48,1
2015-01,H5,11,241,477518,41,157,205,1
2015-10,H5,11,361,859804,43,188,260,1
2015-11,H5,11,297,647898,41,179,240,1
2015-05,H5,11,409,1028744,44,180,269,1
2015-12,H5,11,272,532975,42,179,229,1
2015-07,H5,11,367,1017319,43,187,267,1
2015-06,H5,11,382,1073254,43,184,270,1
2015-08,H5,11,355,867896,40,188,261,1
2015-03,H5,11,318,729439,42,176,249,1
2015-09,H5,11,372,853735,41,185,255,1
2015-04,H5,11,427,1153377,43,187,281,1
2015-06,D1,11,97,627884,12,41,52,1
2015-11,F2,11,340,1675148,13,66,134,1
2015-12,F2,11,307,1873219,11,65,135,1
2015-01,T6,11,424,546603,23,293,353,1
2015-02,T6,11,476,701022,23,318,390,1
2015-10,G4,11,288,879620,24,185,221,1
2015-11,G4,11,316,1375662,28,191,235,1
2015-12,G4,11,278,914001,28,190,223,1
2015-07,G4,11,300,500192,23,215,251,1
2015-08,G4,11,322,805992,26,216,256,1
2015-09,G4,11,318,1041615,24,200,235,1
2015-06,F2,11,513,4105780,13,68,150,1
2015-07,F2,11,526,4073701,16,70,150,1
2015-08,F2,11,438,3368203,15,71,145,1
2015-09,F2,11,376,2545324,12,60,127,1
2015-11,H3,11,103,924965,10,54,69,1
2015-12,H3,11,89,703945,9,51,68,1
2015-10,H3,11,99,849019,10,47,60,1
2015-05,F2,11,404,2973294,12,58,123,1
2015-03,F2,11,273,1672941,13,50,107,1
2015-04,F2,11,295,1773975,12,50,110,1
2015-10,F2,11,318,1981656,13,57,121,1
2015-10,T2,11,1521,3202957,10,469,954,1
2015-01,T2,11,1411,2377513,9,456,919,1
2015-02,T2,11,1416,2390603,9,453,922,1
2015-07,T2,11,1560,3703361,10,462,958,1
2015-11,T2,11,1512,3032921,9,470,949,1
2015-05,T2,11,1478,3033683,9,448,929,1
2015-03,T2,11,1411,2410098,9,449,914,1
2015-12,T2,11,1499,2762183,9,472,960,1
2015-06,T2,11,1555,3517807,10,457,965,1
2015-08,T2,11,1551,3511731,11,462,947,1
2015-09,T2,11,1524,3083787,10,468,957,1
2015-04,T2,11,1448,2551480,9,450,930,1
2015-02,D1,11,48,266768,10,30,34,1
2015-03,D1,11,69,503624,11,33,41,1
2015-05,D1,11,69,462530,14,35,40,1
2015-04,D1,11,68,488954,15,36,46,1
2015-10,D1,11,41,277714,9,24,29,1
2015-11,D1,11,55,387276,12,31,35,1
2015-08,D1,11,59,366141,13,26,32,1
2015-10,H4,11,15,108950,2,11,13,1
2015-07,H4,11,24,92446,3,17,18,1
2015-03,H4,11,14,36415,2,13,13,1
2015-11,H4,11,20,152115,2,14,17,1
2015-12,H4,11,23,157187,3,12,14,1
2015-06,H4,11,20,56415,3,15,16,1
2015-08,H4,11,15,116987,4,14,14,1
2015-09,H4,11,14,74640,1,10,11,1
2015-11,R1,11,45,180453,8,28,31,1
2015-12,R1,11,47,154012,8,29,32,1
2015-11,B5,11,554,1371522,9,378,458,1
2015-09,B5,11,578,1179855,8,385,477,1
2015-03,B5,11,564,1138359,10,385,462,1
2015-10,B5,11,578,1253583,9,391,482,1
2015-10,B6,11,468,825532,6,309,384,1
2015-01,B6,11,399,693171,4,261,335,1
2015-02,B6,11,415,680076,5,273,351,1
2015-11,B6,11,466,838245,5,304,387,1
2015-07,B6,11,477,895290,6,308,389,1
2015-05,B6,11,470,927153,6,292,374,1
2015-12,B6,11,423,753954,5,283,354,1
2015-03,B6,11,431,779918,5,285,357,1
2015-06,B6,11,504,996706,7,316,402,1
2015-08,B6,11,457,770686,6,305,374,1
2015-09,B6,11,470,857633,6,315,384,1
2015-04,B6,11,439,747932,6,283,353,1
2015-01,G9,11,186,150564,8,50,176,1
2015-07,G9,11,220,247863,8,60,200,1
2015-02,G9,11,211,237612,8,52,203,1
2015-10,G9,11,245,308230,9,57,229,1
2015-05,G9,11,236,244834,7,60,214,1
2015-03,G9,11,212,206912,8,55,203,1
2015-11,G9,11,244,345346,8,60,225,1
2015-12,G9,11,238,220346,7,57,223,1
2015-06,G9,11,224,258787,8,61,202,1
2015-08,G9,11,191,203773,8,58,180,1
2015-09,G9,11,215,232828,8,59,202,1
2015-04,G9,11,218,238406,8,58,202,1
2015-01,B5,11,511,875803,10,356,435,1
2015-02,B5,11,531,1004844,11,369,443,1
2015-05,B5,11,594,1182818,8,395,494,1
2015-06,B5,11,583,1119448,9,390,486,1
2015-12,B5,11,514,1056270,11,365,439,1
2015-04,B5,11,586,1313262,10,389,480,1
2015-01,G4,11,282,575877,20,169,207,1
2015-02,G4,11,259,654304,22,188,225,1
2015-03,G4,11,278,609425,23,202,238,1
2015-05,G4,11,308,573742,22,218,256,1
2015-06,G4,11,316,575000,20,224,259,1
2015-04,G4,11,293,570485,22,206,244,1
2015-05,H4,11,12,74186,3,12,12,1
2015-07,D1,11,63,423614,12,34,40,1
2015-01,G5,11,20,59479,7,15,16,1
2015-01,R1,11,26,51680,7,19,19,1
2015-02,R1,11,24,43235,7,19,20,1
2015-10,R1,11,48,296005,7,22,23,1
2015-05,R1,11,25,44508,6,20,22,1
2015-06,R1,11,33,58511,8,26,28,1
2015-07,R1,11,30,63185,7,23,24,1
2015-08,R1,11,50,269798,8,24,26,1
2015-03,R1,11,29,80983,7,21,23,1
2015-04,R1,11,27,52185,6,21,23,1
2015-09,R1,11,43,262194,6,21,22,1
2015-10,G1,11,11,24192,5,9,10,1
2015-01,G1,11,7,29783,5,5,7,1
2015-02,G1,11,7,16959,5,5,6,1
2015-03,G1,11,5,16578,4,4,5,1
2015-11,G1,11,12,25310,5,9,10,1
2015-05,G1,11,8,96269,4,5,6,1
2015-12,G1,11,12,91514,5,9,10,1
2015-06,G1,11,5,17193,4,4,5,1
2015-07,G1,11,6,18063,4,4,5,1
2015-08,G1,11,6,19499,4,4,5,1
2015-09,G1,11,8,18722,5,7,8,1
2015-04,G1,11,5,17188,4,4,5,1
2015-08,G5,11,15,64361,5,13,15,1
2015-09,G5,11,18,36348,5,15,17,1
2015-11,G5,11,20,82808,7,14,15,1
2015-07,G5,11,12,11005,5,11,11,1
2015-10,G5,11,17,37194,6,15,16,1
2015-04,G5,11,15,12826,6,13,14,1
2015-05,G5,11,16,17700,5,13,15,1
2015-06,G5,11,16,23712,5,13,15,1
2015-01,H4,11,12,27494,4,12,12,1
2015-02,H4,11,13,20744,3,13,13,1
2015-02,G5,11,20,46112,7,15,17,1
2015-03,G5,11,16,26807,6,15,16,1
2015-12,G5,11,19,135887,8,14,15,1
2015-04,H4,11,13,25731,1,12,12,1
