ym,industry,MediaTypeID,count,exp,size,products,brands,nunique.ads,nunique.days
2015-06,T2,8,1,1450,0.167,1,1,1,1
2015-02,B6,8,7,47508,2.582,2,7,7,2
2015-05,B6,8,3,8394,0.584,2,3,3,1
2015-08,B6,8,6,30024,1.118,2,6,6,2
2015-01,B6,8,3,32493,1.083,3,3,3,1
2015-07,H4,7,22,2309945,13.997,8,17,18,5
2015-05,R1,8,24,181986,2.69,3,15,15,1
2015-06,R1,8,32,178094,3.519,3,20,20,1
2015-07,R1,8,24,171105,2.689,3,19,19,1
2015-08,R1,8,22,155015,1.807,4,18,19,1
2015-12,R1,8,19,160002,1.928,3,18,18,1
2015-11,B7,7,58,2479216,42.082,2,52,56,2
2015-09,R1,8,25,194968,3.48,2,13,13,1
2015-11,R1,8,28,225501,3.066,3,17,19,1
2015-12,B7,7,30,1829450,21.665,2,29,29,2
2015-01,B5,7,22,1122310,18.75,5,14,17,9
2015-02,B5,7,25,1855274,20.583,6,18,23,8
2015-03,B5,7,32,1918233,32.083,5,21,29,6
2015-05,B7,8,8,18966,1.917,1,8,8,1
2015-11,B7,8,7,17992,1.169,1,7,7,1
2015-06,B7,7,38,2597225,30.499,3,36,37,4
2015-10,T6,8,54,226226,12.779,5,47,48,1
2015-11,T6,8,34,128404,6.602,9,33,34,1
2015-06,H3,7,95,7970380,90.165,12,68,77,8
2015-10,H3,7,104,8070455,100.498,14,74,86,12
2015-02,D1,8,2,23239,0.003,2,2,2,1
2015-10,D1,8,11,201034,0.011,5,7,7,2
2015-12,D1,8,9,113060,0.011,5,7,7,1
2015-02,B7,7,45,1890768,32.08,3,43,43,3
2015-10,B7,7,36,2642286,29.332,3,34,36,1
2015-06,G4,8,8,43988,2.419,4,8,8,2
2015-04,H1,8,7,44234,1.67,3,7,7,1
2015-11,H1,8,7,34425,0.63,5,7,7,1
2015-05,T6,7,32,3811011,31.499,14,25,27,1
2015-02,F3,8,20,174935,1.884,4,18,18,1
2015-02,T3,7,28,931077,28,2,18,24,5
2015-07,T3,7,31,1148566,28.5,3,25,28,4
2015-09,T3,7,26,1172565,25.5,2,22,25,5
2015-03,T6,7,38,5392950,34.832,12,23,29,5
2015-01,H1,8,5,18271,0.77,4,5,5,1
2015-07,H1,8,4,17276,0.503,4,4,4,1
2015-09,H1,8,5,17161,1.102,5,5,5,1
2015-12,H1,8,4,18455,0.004,4,4,4,1
2015-03,H4,7,48,6691155,40.498,12,20,23,6
2015-12,B3,8,4,15926,0.503,4,4,4,1
2015-11,G5,8,3,14108,0.335,3,3,3,1
2015-07,B5,7,23,1995197,22.25,6,18,19,4
2015-07,G4,8,7,62304,0.841,4,7,7,1
2015-08,G4,8,5,65098,0.806,5,5,5,1
2015-09,G4,8,8,99956,1.338,5,8,8,1
2015-10,G4,8,20,282148,1.584,5,14,14,2
2015-11,G4,8,12,96047,1.409,6,10,10,1
2015-04,T6,7,32,4067610,27.498,14,25,26,3
2015-04,R1,8,34,240261,2.317,2,18,19,1
2015-08,B4,7,185,16489968,149.689,16,114,145,10
2015-06,B5,8,14,142660,2.59,6,14,14,1
2015-09,B5,8,15,91881,3.838,5,15,15,1
2015-11,B5,8,18,91397,5.123,5,17,17,1
2015-03,B5,8,12,91797,2.006,5,12,12,1
2015-10,B5,8,10,85875,1.672,3,10,10,1
2015-04,G4,8,13,115147,1.177,4,8,8,1
2015-07,F2,8,6,90593,0.671,4,4,4,1
2015-10,R1,8,18,111331,2.177,2,14,15,1
2015-01,F3,8,20,285287,1.915,7,17,17,1
2015-05,G9,8,1,4300,0.5,1,1,1,1
2015-09,G9,8,1,4300,0.5,1,1,1,1
2015-11,G9,8,2,8987,0.501,1,2,2,1
2015-02,T6,8,48,227897,12.396,7,40,41,1
2015-05,G4,8,13,85813,1.675,5,11,11,1
2015-03,G4,8,14,123150,0.679,4,11,11,1
2015-01,T3,7,20,1072105,21,2,15,18,3
2015-03,T3,7,35,2191180,34.5,2,22,28,6
2015-04,T3,7,26,945239,27,3,20,22,4
2015-05,T3,7,32,1639636,31,2,26,30,5
2015-06,T3,7,34,1791252,34.5,2,23,27,6
2015-08,T3,7,26,1016594,25.5,2,21,23,3
2015-11,F2,8,5,21035,0.96,3,5,5,1
2015-02,T6,7,35,3149690,32.665,14,31,32,2
2015-04,B7,8,4,23939,0.337,2,4,4,1
2015-01,B7,8,5,20431,1.767,2,5,5,1
2015-03,D1,8,3,44454,0.003,1,3,3,1
2015-05,D1,8,5,117332,0.171,5,5,5,2
2015-03,B7,7,53,2861715,38.498,3,46,49,5
2015-02,H3,7,67,4457376,59.082,10,62,62,6
2015-05,B5,8,14,120387,1.957,6,14,14,1
2015-01,B5,8,13,115400,3.204,4,12,12,1
2015-07,B5,8,10,87237,1.839,5,10,10,1
2015-03,F3,8,31,312022,4.952,8,25,25,3
2015-02,H1,8,3,9332,1.267,2,3,3,1
2015-07,A1,8,12,123405,0.792,7,12,12,3
2015-01,G2,8,5,29162,0.794,3,5,5,1
2015-12,B5,8,8,40731,2.169,4,8,8,1
2015-06,T6,7,25,2829323,17.831,11,20,22,2
2015-08,T6,7,12,2009792,16.833,5,11,11,2
2015-09,T6,7,22,1817295,21.416,9,18,19,1
2015-12,T6,7,13,1026837,12.666,5,11,12,1
2015-08,B5,8,9,83206,1.67,6,8,8,1
2015-04,B5,8,10,109473,1.007,4,10,10,1
2015-05,G1,8,1,5800,0.001,1,1,1,1
2015-06,G1,8,1,5800,0.001,1,1,1,1
2015-04,G1,8,1,5800,0.001,1,1,1,1
2015-02,B7,8,6,20715,1.501,1,6,6,1
2015-03,B7,8,3,8259,0.667,1,3,3,1
2015-09,B7,7,38,2593555,31.832,3,30,35,3
2015-12,H3,7,145,15845357,145.412,13,85,104,12
2015-08,F1,8,16,189127,2.642,9,14,14,1
2015-04,B6,8,5,42786,0.751,1,5,5,2
2015-10,B6,8,4,19929,1.166,1,4,4,2
2015-12,B6,8,4,15560,0.75,1,4,4,1
2015-06,B6,8,5,25980,1.583,2,5,5,2
2015-04,H4,7,70,8408497,54.58,11,25,37,5
2015-01,T2,7,14,1841971,16.333,3,10,12,4
2015-08,T2,7,13,1371142,13.166,5,10,11,1
2015-05,H4,7,65,8568561,52.831,12,28,40,4
2015-09,H4,7,67,9935782,58.331,8,21,34,4
2015-04,B7,7,39,2419128,27.998,2,35,38,2
2015-06,F2,8,2,18190,0.501,2,2,2,1
2015-02,B5,8,5,50300,0.503,3,5,5,1
2015-05,G5,8,4,25593,0.836,4,4,4,1
2015-03,H3,7,58,5034283,53.165,12,48,52,8
2015-08,B7,8,13,60359,1.175,1,13,13,1
2015-07,B6,8,7,33507,2.166,1,6,6,2
2015-09,B6,8,8,39112,2.085,2,7,7,2
2015-02,G4,8,8,47465,1.504,3,8,8,1
2015-06,G5,8,4,20823,1.234,3,4,4,2
2015-07,G9,8,1,9399,0.001,1,1,1,1
2015-10,G9,8,3,12585,0.335,2,2,3,1
2015-06,G9,8,2,13174,0.002,1,2,2,1
2015-07,H3,7,111,10046230,104.165,13,71,76,12
2015-06,B7,8,3,14712,0.251,1,3,3,1
2015-04,H3,7,79,5098568,71.999,11,64,72,8
2015-05,H3,7,105,7614208,92.832,13,75,87,8
2015-09,D1,8,16,277165,0.516,6,10,10,1
2015-01,T6,7,7,354083,4.666,2,7,7,1
2015-07,G5,8,3,14343,0.834,2,3,3,1
2015-04,G5,8,4,17223,1.167,3,4,4,1
2015-10,G5,8,3,10528,0.501,2,3,3,1
2015-09,G5,8,2,8713,0.334,2,2,2,1
2015-12,G5,8,4,12753,1,3,3,3,1
2015-03,G5,8,4,15718,0.502,4,4,4,1
2015-05,G9,7,5,426802,2.5,2,2,3,1
2015-08,H4,7,34,4562723,28.831,6,15,23,5
2015-12,H4,7,26,2719016,15.83,7,13,14,5
2015-09,B7,8,14,61998,2.505,2,14,14,1
2015-10,B7,8,3,10025,0.834,1,3,3,1
2015-12,B7,8,5,13490,1.5,2,5,5,1
2015-08,H3,7,65,8395654,62.999,9,32,36,11
2015-08,G5,8,8,39300,1.669,4,6,6,1
2015-11,B6,8,1,1439,0.083,1,1,1,1
2015-02,T2,7,13,1250753,12.833,4,9,11,4
2015-01,G5,8,4,12235,1,2,3,3,1
2015-01,D1,8,4,52800,0.17,3,4,4,1
2015-02,F2,8,3,11600,1.533,2,2,2,1
2015-12,F2,8,7,28583,1.917,5,7,7,1
2015-01,T2,8,3,72219,0.668,1,3,3,1
2015-12,G9,7,2,71974,1.5,2,2,2,1
2015-08,D1,8,5,112736,0.173,3,5,5,1
2015-02,H4,8,3,39806,0.169,2,3,3,1
2015-07,B7,8,4,34369,0.503,2,4,4,1
2015-07,B3,8,6,26065,1.336,3,5,5,1
2015-02,G5,8,4,12978,0.668,3,4,4,1
2015-07,H3,8,2,26561,0.334,2,2,2,1
2015-04,D1,8,7,118357,0.007,2,4,4,1
2015-11,T3,8,4,51357,0.004,2,2,2,1
2015-01,B3,8,3,5546,1,2,3,3,1
2015-02,B3,8,3,10290,1.333,2,3,3,1
2015-03,B3,8,1,2300,0.5,1,1,1,1
2015-05,B3,8,1,2300,0.5,1,1,1,1
2015-06,B3,8,2,8960,0.501,2,2,2,1
2015-09,B3,8,3,6357,1.167,1,3,3,1
2015-11,B3,8,2,8395,0.501,2,2,2,1
2015-10,B3,8,3,10430,1.001,2,3,3,1
2015-04,B3,8,2,4100,1,2,2,2,1
2015-01,T3,8,1,2136,0.167,1,1,1,1
2015-02,T3,8,1,6310,0.5,1,1,1,1
2015-08,B3,8,4,21346,0.935,3,3,4,1
2015-09,G9,7,3,266496,1.166,2,2,2,1
2015-05,T3,8,5,51445,0.504,1,3,3,1
2015-06,D1,8,3,70376,0.003,2,2,2,1
2015-10,F1,8,17,220123,2.011,10,13,13,1
2015-08,G9,8,1,5995,0.001,1,1,1,1
2015-01,F2,8,1,1687,0.25,1,1,1,1
2015-04,G9,7,2,88753,1,1,2,2,1
2015-06,G9,7,2,80432,1,1,1,1,1
2015-07,G9,7,2,69370,0.833,1,1,2,1
2015-08,G9,7,2,75619,1,1,1,2,1
2015-04,G9,8,1,792,0.125,1,1,1,1
2015-12,T2,8,1,4100,0.001,1,1,1,1
2015-01,H3,8,1,15876,0.001,1,1,1,1
2015-03,H3,8,2,18291,0.334,2,2,2,1
2015-04,H3,8,1,15876,0.001,1,1,1,1
2015-03,G9,8,1,1691,0.333,1,1,1,1
2015-02,G9,8,1,769,0.333,1,1,1,1
2015-03,H4,8,2,32040,0.002,1,2,2,1
2015-05,H4,8,2,23367,0.002,2,2,2,2
2015-06,T3,8,2,33805,0.002,1,1,1,1
2015-07,T3,8,3,40329,0.003,1,1,1,1
2015-08,T3,8,3,39999,0.003,1,1,1,1
2015-09,T3,8,3,39999,0.003,1,1,1,1
2015-10,T3,8,2,31807,0.002,1,1,1,1
2015-12,T3,8,4,38916,0.004,1,1,1,1
2015-04,T3,8,3,40455,0.003,1,1,1,1
2015-07,H4,8,1,3890,0.333,1,1,1,1
